id,collection,dc.contributor.author,dc.contributor.contactPerson,dc.contributor.editor,dc.contributor.rightsHolder,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.title.alternative,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.code.jel,ethz.date.collected,ethz.date.deposited,ethz.date.embargoend,ethz.date.retentionend,ethz.date.retentionendDate,ethz.description.methods,ethz.description.software,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.internal,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.cites,ethz.relation.hasPart,ethz.relation.isPartOf,ethz.relation.isReferencedBy,ethz.relation.references,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.title.subtitle,ethz.version.deposit,ethz.version.edition
"233093","20.500.11850/3","Hirsch, Annette L.||Guillod, Benoît||Seneviratne, Sonia I.||Beyerle, Urs||Boysen, Lena R.||Brovkin, Victor||Davin, Edouard Léopold||Doelman, Jonathan C.||Kim, Hyungjun||Mitchell, Daniel M.||Nitta, Tomoko||Shiogama, Hideo||Sparrow, Sarah||Stehfest, Elke||van Vuuren, Detlef P.||Wilson, Simon",,,,,"2018-04-27T12:35:05Z","2018-04-27T05:11:59Z||2018-04-27T12:35:05Z","2018-03","2018-02-13","The impacts of land use have been shown to have considerable influence on regional climate. With the recent international commitment to limit global warming to well below 2°C, emission reductions need to be ambitious and could involve major land‐use change (LUC). Land‐based mitigation efforts to curb emissions growth include increasing terrestrial carbon sequestration through reforestation, or the adoption of bioenergy crops. These activities influence local climate through biogeophysical feedbacks, however, it is uncertain how important they are for a 1.5° climate target. This was the motivation for HAPPI‐Land: the half a degree additional warming, prognosis, and projected impacts—land‐use scenario experiment. Using four Earth system models, we present the first multimodel results from HAPPI‐Land and demonstrate the critical role of land use for understanding the characteristics of regional climate extremes in low‐emission scenarios. In particular, our results show that changes in temperature extremes due to LUC are comparable in magnitude to changes arising from half a degree of global warming. We also demonstrate that LUC contributes to more than 20% of the change in temperature extremes for large land areas concentrated over the Northern Hemisphere. However, we also identify sources of uncertainty that influence the multimodel consensus of our results including how LUC is implemented and the corresponding biogeophysical feedbacks that perturb climate. Therefore, our results highlight the urgent need to resolve the challenges in implementing LUC across models to quantify the impacts and consider how LUC contributes to regional changes in extremes associated with sustainable development pathways.","application/pdf","10.3929/ethz-b-000260991",,"2328-4277",,"10.1002/2017EF000744","http://hdl.handle.net/20.500.11850/260991","en","Wiley-Blackwell","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"Biogeophysical Impacts of Land-Use Change on Climate Extremes in Low-Emission Scenarios: Results From HAPPI-Land",,"Journal Article","Open access",,,,,"2018-04-27T05:12:07Z",,,,,,,,"yes",,,,"Coordinated Research in Earth Systems and Climate: Experiments, kNowledge, Dissemination and Outreach","641816","10.13039/501100007352","SBFI","H2020",,,,,"85045531364",,"000430171600008",,"3","Earth's Future","6","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03778 - Seneviratne, Sonia / Seneviratne, Sonia||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03777 - Knutti, Reto / Knutti, Reto||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09576 - Bresch, David Niklaus / Bresch, David Niklaus","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03778 - Seneviratne, Sonia / Seneviratne, Sonia||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03777 - Knutti, Reto / Knutti, Reto||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09576 - Bresch, David Niklaus / Bresch, David Niklaus","03778||03777||09576","03778||03777||09576",,"409","396","Hoboken, NJ","published",,,,,,"true","2018-04-27T12:35:23Z","2022-03-28T19:56:44Z","true",,"SCOPUS",,"publishedVersion",
"305209","20.500.11850/3","Borgomeo, Edoardo||Mortazavi‐Naeini, Mohammad||Hall, Jim W.||Guillod, Benoît",,,,,"2019-08-15T05:59:33Z","2018-04-27T05:10:20Z||2018-04-27T11:22:13Z||2019-08-15T05:59:33Z","2018-03","2018-02-13","Risk‐based water resources planning is based on the premise that water managers should invest up to the point where the marginal benefit of risk reduction equals the marginal cost of achieving that benefit. However, this cost‐benefit approach may not guarantee robustness under uncertain future conditions, for instance under climatic changes. In this paper, we expand risk‐based decision analysis to explore possible ways of enhancing robustness in engineered water resources systems under different risk attitudes. Risk is measured as the expected annual cost of water use restrictions, while robustness is interpreted in the decision‐theoretic sense as the ability of a water resource system to maintain performance—expressed as a tolerable risk of water use restrictions—under a wide range of possible future conditions. Linking risk attitudes with robustness allows stakeholders to explicitly trade‐off incremental increases in robustness with investment costs for a given level of risk. We illustrate the framework through a case study of London's water supply system using state‐of‐the ‐art regional climate simulations to inform the estimation of risk and robustness.","application/pdf","10.3929/ethz-b-000260988",,"2328-4277",,"10.1002/2017EF000730","http://hdl.handle.net/20.500.11850/260988","en","Wiley-Blackwell","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"Risk, Robustness and Water Resources Planning Under Uncertainty",,"Journal Article","Open access",,,,,"2018-04-27T05:10:33Z",,,,,,,,"yes",,,,,,,,,,,,,"85043469539",,"000430171600013",,"3","Earth's Future","6","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03778 - Seneviratne, Sonia / Seneviratne, Sonia||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09576 - Bresch, David Niklaus / Bresch, David Niklaus","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03778 - Seneviratne, Sonia / Seneviratne, Sonia||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09576 - Bresch, David Niklaus / Bresch, David Niklaus","03778||09576","03778||09576",,"487","468","Hoboken, NJ","published",,,,,,"true","2018-04-27T11:22:16Z","2022-03-28T23:28:49Z","true",,"SCOPUS",,"publishedVersion",
"284832","20.500.11850/41","Metz, Florence",,,,,"2019-03-11T12:06:53Z","2018-12-18T15:59:32Z||2019-03-11T12:06:53Z","2018-02-05",,,,,,,,,"http://hdl.handle.net/20.500.11850/311766","en",,,,,"Policy Strategies for Contaminants of Emerging Concern in Water",,"Presentation","Metadata only",,,,,"2018-12-18T15:59:34Z",,,,,,,,"yes","OECD Workshop- Managing Contaminants of Emerging Concern in Surface Waters: Scientific developments and cost-effective policy responses","February 5, 2018","Paris, France",,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.::08693 - Gruppe Natural Resource Policy / Natural Resource Policy","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.::08693 - Gruppe Natural Resource Policy / Natural Resource Policy","08693","08693",,,,,"unpublished",,,,,,"false","2019-03-11T12:07:03Z","2019-03-11T12:07:03Z","true",,"FORM",,,
"277828","20.500.11850/10","Metz, Florence||Glaus, Anik",,,,,"2019-01-29T13:15:03Z","2018-12-18T16:12:16Z||2019-01-29T13:15:03Z","2018-02-05",,,,,,,,,"http://hdl.handle.net/20.500.11850/311779","en",,,,,"Policy Change From a Policy Design Perspective. The Case of Flood Protection in Switzerland",,"Other Conference Item","Metadata only",,,,,"2018-12-18T16:12:24Z",,,,,,,,"yes","SPSA Annual Congress of the Swiss Political Science Association","February 5–6, 2018","Geneva, Switzerland",,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.::08693 - Gruppe Natural Resource Policy / Natural Resource Policy","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.::08693 - Gruppe Natural Resource Policy / Natural Resource Policy","08693","08693","Conference lecture on February 6, 2018.",,,,"unpublished",,,,,,"false","2019-01-29T13:15:16Z","2019-01-29T13:15:16Z","true",,"FORM",,,
"277820","20.500.11850/10","Metz, Florence||Brandenberger, Laurence",,,,,"2019-01-29T13:07:53Z","2018-12-18T16:15:06Z||2019-01-29T13:07:53Z","2018-02-05",,,,,,,,,"http://hdl.handle.net/20.500.11850/311780","en",,,,,"Decision-making Networks Across Political Systems",,"Other Conference Item","Metadata only",,,,,"2018-12-18T16:15:18Z",,,,,,,,"yes","SPSA Annual Congress of the Swiss Political Science Association","February 5–6, 2018","Geneva, Switzerland",,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.::08693 - Gruppe Natural Resource Policy / Natural Resource Policy","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.::08693 - Gruppe Natural Resource Policy / Natural Resource Policy","08693","08693","Conference lecture on February 6, 2018.",,,,"unpublished",,,,,,,"2019-01-29T13:08:06Z","2022-03-28T22:10:59Z","true",,"FORM",,,
"231838","20.500.11850/3","Gettelman, Andrew||Bresch, David N.||Chen, Chihchieh C.||Truesdale, John E.||Bacmeister, Julio T.",,,,,"2018-04-20T11:19:27Z","2017-06-12T20:19:11Z||2017-08-18T12:41:55Z||2018-04-20T11:19:27Z","2018-02","2017-03-03",,,,,"0165-0009||1573-1480",,"10.1007/s10584-017-1902-7","http://hdl.handle.net/20.500.11850/129477","en","Springer",,,,"Projections of future tropical cyclone damage with a high-resolution global climate model",,"Journal Article","Metadata only",,,,,"2017-06-12T20:19:53Z",,,,,,"pub:192455",,"yes",,,,,,,,,,"imp59365555c5b9c29339",,"010841174","85014283066",,"000425120000021",,"3-4","Climatic Change","146","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09576 - Bresch, David Niklaus / Bresch, David Niklaus","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09576 - Bresch, David Niklaus / Bresch, David Niklaus","09576","09576",,"585","575","Dordrecht","published",,,,,,,"2018-04-20T11:19:30Z","2021-02-14T23:21:57Z","true",,"ECIT",,,
"221313","20.500.11850/3","Duygan, Mert||Stauffacher, Michael||Meylan, Grégoire",,,,,"2018-02-23T14:25:37Z","2017-12-18T11:30:07Z||2018-01-10T10:09:20Z||2017-12-19T17:12:22Z||2018-02-23T12:24:11Z||2018-02-23T14:25:37Z","2018-02","2017-11-10",,,,,"0956-053X||1879-2456","http://hdl.handle.net/20.500.11850/223096||http://hdl.handle.net/20.500.11850/222019","10.1016/j.wasman.2017.11.006","http://hdl.handle.net/20.500.11850/227240","en","Elsevier",,,"Waste hierarchy||Plastic waste||Biogenic waste||Sustainability transitions||Advocacy coalition framework||Discourse network analysis","Discourse coalitions in Swiss waste management: gridlock or winds of change?",,"Journal Article","Metadata only",,,,,"2017-12-18T11:30:08Z",,,,,,,,"yes",,,,"Sustainable waste and resource management to support the energy turnaround (wastEturn)","154053","10.13039/501100001711","SNF","NFP 70: Gesuch",,,,,"85033435168",,"000424725300004","Waste Manag",,"Waste Management","72","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::02351 - TdLab / TdLab","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::02351 - TdLab / TdLab","02351","02351",,"44","25","Amsterdam","published",,,,,,,"2018-01-10T14:17:28Z","2021-02-14T22:31:03Z","true",,"FORM",,,
"222785","20.500.11850/4","von Wirth, Timo||Gislason, Linda||Seidl, Roman",,,,,"2018-03-02T13:36:49Z","2017-12-31T03:38:36Z||2018-03-02T13:36:49Z","2018-02","2017-10-15",,,,,"1364-0321",,"10.1016/j.rser.2017.09.086","http://hdl.handle.net/20.500.11850/224905","en","Elsevier",,,"Distributed energy systems||Micro-cogeneration||Energy hub||Smart grid||Social acceptance||Energy transition||Energy prosumers","Distributed energy systems on a neighborhood scale: Reviewing drivers of and barriers to social acceptance",,"Review Article","Metadata only",,,,,"2017-12-31T03:38:41Z",,,,,,,,"yes",,,,,,,,,,,,,"85031424108",,"000418574800046","Renew. sustain. energy rev.",,"Renewable and Sustainable Energy Reviews","82","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::02351 - TdLab / TdLab","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::02351 - TdLab / TdLab","02351","02351",,"2628","2618","Amsterdam","published",,,,,,,"2018-03-02T13:36:54Z","2022-03-28T19:19:18Z","true",,"SCOPUS",,,
"449848","20.500.11850/3","Meemken, Eva-Marie||Qaim, Matin",,,,,"2022-05-06T11:27:06Z","2022-03-28T07:42:36Z||2022-03-28T09:17:45Z||2022-05-06T11:27:06Z","2018-02","2018-01-02",,,,,"0743-0167",,"10.1016/j.jrurstud.2017.12.030","http://hdl.handle.net/20.500.11850/539550","en","Elsevier",,,,"Can private food standards promote gender equality in the small farm sector?",,"Journal Article","Metadata only",,,,,"2022-03-28T07:42:41Z",,,,,,,,"no",,,,,,,,,,,,,"85039775350",,,,,"Journal of Rural Studies","58","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09766 - Meemken, Eva-Marie / Meemken, Eva-Marie",,"09766",,,"51","39","Amsterdam","published",,,,,,,"2022-05-06T11:27:13Z","2022-05-06T11:27:13Z","true","13 p.","FORM",,,
"306140","20.500.11850/3","Niles, Meredith T.||Garrett, Rachael D.||Walsh, Drew",,,,,"2019-08-22T08:46:48Z","2019-08-21T13:22:17Z||2019-08-22T08:46:48Z","2018-02","2017-12-19",,,,,"1774-0746||0249-5627||1773-0155",,"10.1007/s13593-017-0478-y","http://hdl.handle.net/20.500.11850/359686","en","Springer",,,"Conservation agriculture||Farmer adoption||Herbicide||Integrated crop livestock systems||Wine","Ecological and economic benefits of integrating sheep into viticulture production",,"Journal Article","Metadata only",,,,,"2019-08-21T13:22:25Z",,,,,,,,"yes",,,,,,,,,,,,,,,,"Agron. sustain. dev.","1","Agronomy for Sustainable Development","38","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09659 - Garrett, Rachael / Garrett, Rachael","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09659 - Garrett, Rachael / Garrett, Rachael","09659","09659",,,"1","Berlin","published",,,,,,,"2019-08-22T08:46:58Z","2019-08-22T08:46:58Z","true","10 p.","FORM",,,
"306177","20.500.11850/3","Lambin, Eric F.||Gibbs, Holly K.||Heilmayr, Robert||Carlson, Kimberly M.||Fleck, Leonardo C.||Garrett, Rachael||le Polain de Waroux, Yann||McDermott, Constance L.||McLaughlin, David||Newton, Peter||Nolte, Christoph||Pacheco, Pablo||Rausch, Lisa L.||Streck, Charlotte||Thorlakson, Tannis||Walker, Nathalie F.",,,,,"2019-08-22T11:16:01Z","2019-08-21T13:19:34Z||2019-08-22T11:16:01Z","2018-01-29",,,,,,"1758-6798",,"10.1038/s41558-017-0061-1","http://hdl.handle.net/20.500.11850/359685","en","Nature Publishing Group",,,,"The role of supply-chain initiatives in reducing deforestation",,"Journal Article","Metadata only",,,,,"2019-08-21T13:19:42Z",,,,,,,,"no",,,,,,,,,,,,,,,,"Nat. Clim. Chang.","2","Nature Climate Change","8","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09659 - Garrett, Rachael / Garrett, Rachael","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09659 - Garrett, Rachael / Garrett, Rachael","09659","09659",,"116","109","London","published",,,,,,,"2019-08-22T11:16:12Z","2023-02-06T17:32:45Z","true",,"FORM",,,
"468644","20.500.11850/21","Röösli, Thomas||Bresch, David N.||Wüest, Marc",,"Whitelaw, Alan",,,"2022-09-21T06:59:58Z","2018-06-13T07:55:31Z||2018-06-13T10:57:16Z||2018-06-13T15:55:01Z||2018-06-13T16:25:33Z||2020-06-22T09:42:14Z||2022-09-21T06:59:58Z","2018-01-29",,,"application/pdf","10.3929/ethz-b-000269483",,,,,"http://hdl.handle.net/20.500.11850/269483","en","Copernicus Climate Change Service",,,,"A comparison of the WISC events sets with both industry and research data",,"Report","Metadata only",,,,,"2018-06-13T07:55:32Z",,,,,,,,"yes",,,,,,,,,,,,,,,,,,"ECMWF Copernicus Atmosphere Monitoring Service Report",,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09576 - Bresch, David Niklaus / Bresch, David Niklaus","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09576 - Bresch, David Niklaus / Bresch, David Niklaus","09576","09576",,,,"Reading","published",,,,,,,"2018-06-13T10:57:24Z","2023-02-07T06:27:03Z","true","20 p.","FORM","WISC Summary Report of Task 5.3 – ETH /  Swiss Re Case Study",,
