id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.title.subtitle,ethz.version.deposit
"106390","20.500.11850/3","Rinne, Katja T.||Saurer, Matthias||Kirdyanov, Alexander V.||Bryukhanova, Marina V.||Prokushkin, Anatoly S.||Churakova Sidorova, Olga V.||Siegwolf, Rolf T.W.",,,"2017-06-11T20:46:54Z","2017-06-11T20:46:54Z","2015-11",,,,,,"0140-7791||1365-3040","10.1111/pce.12554","http://hdl.handle.net/20.500.11850/106423","en","Wiley-Blackwell",,,"Carbon isotope||Central Siberia||Larix gmelinii Rupr.||Needle sugar concentration","Examining the response of needle carbohydrates from Siberian larch trees to climate using compound-specific δ13C and concentration analyses","Journal Article","Metadata only",,,"2017-06-11T20:47:07Z",,"pub:166533",,"yes",,,,,,,,,,"imp593653a71375c61461",,"84945460510",,"000363884600014","Plant cell environ.","11","Plant, Cell & Environment","38","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535","Published online 10 June 2015.","2352","2340","Oxford","published","true","2017-07-19T13:01:08Z","2023-02-06T13:05:24Z","true",,"ECIT",,
"102438","20.500.11850/3","Nesper, Maike||Bünemann, Else K.||Fonte, Steven J.||Rao, Idupulapati M.||Velásquez, Jaime E.||Ramirez, Bertha||Hegglin, Django||Frossard, Emmanuel||Oberson, Astrid",,,"2017-06-11T18:20:28Z","2017-06-11T18:20:28Z","2015-11",,,,,,"0016-7061||1872-6259","10.1016/j.geoderma.2014.10.010","http://hdl.handle.net/20.500.11850/102471","en","Elsevier",,,"Amazon Basin||Colombia||Tropical pastures||Pasture degradation||Soil aggregation||Phosphorus||Phosphorus forms||Enzyme additions","Pasture degradation decreases organic P content of tropical soils due to soil structural decline","Journal Article","Metadata only",,,"2017-06-11T18:20:34Z",,"pub:160608",,"yes",,,,,,,,,,"imp59365351465e628830","000036685",,,"000357355500015","Geoderma",,"Geoderma","257-258","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury||03306 - Nesper, Reinhard||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03427 - Frossard, Emmanuel / Frossard, Emmanuel","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury||03306 - Nesper, Reinhard||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03427 - Frossard, Emmanuel / Frossard, Emmanuel","03723||||03427","03723||||03427","Received 11 June 2014, Revised 21 September 2014, Accepted 13 October 2014, Published online 23 October 2014. Special Issue.","133","123","Amsterdam","published","true","2017-07-15T06:58:44Z","2023-02-06T12:57:36Z","true",,"ECIT",,
"258411","20.500.11850/3","Bonanomi, Sara||Pellissier, Loïc||Therkildsen, Nina O.||Hedeholm, Rasmus B.||Retzel, Anja||Meldrup, Dorte||Olsen, Steffen M.||Nielsen, Anders||Pampoulie, Christophe||Hemmer-Hansen, Jakob||Wisz, Mary S.||Gronkjaer, Peter||Nielsen, Einar E.",,,"2018-10-16T11:50:04Z","2017-06-11T20:21:32Z||2018-10-16T11:50:04Z","2015-10-22",,"Fishing and climate change impact the demography of marine fishes, but it is generally ignored that many species are made up of genetically distinct locally adapted populations that may show idiosyncratic responses to environmental and anthropogenic pressures. Here, we track 80 years of Atlantic cod (Gadus morhua) population dynamics in West Greenland using DNA from archived otoliths in combination with fish population and niche based modeling. We document how the interacting effects of climate change and high fishing pressure lead to dramatic spatiotemporal changes in the proportions and abundance of different genetic populations, and eventually drove the cod fishery to a collapse in the early 1970s. Our results highlight the relevance of fisheries management at the level of genetic populations under future scenarios of climate change.","application/pdf","10.3929/ethz-b-000105918",,"2045-2322","10.1038/srep15395","http://hdl.handle.net/20.500.11850/105918","en","Nature Publishing Group","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","Population genetics||Climate-change ecology","Archived DNA reveals fisheries and climate induced collapse of a major fishery","Journal Article","Open access",,,"2017-06-11T20:21:50Z",,"pub:165856",,"yes",,,,,,,,,,"imp5936539bd9a7b21772","006751867","84944885191",,"000363132100001","Sci Rep",,"Scientific Reports","5","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::09553 - Pellissier, Loïc / Pellissier, Loïc","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::09553 - Pellissier, Loïc / Pellissier, Loïc","09553","09553",,,"15395","London","published",,"2017-07-14T13:38:00Z","2023-02-06T16:02:47Z","true","8 p.","ECIT",,"publishedVersion"
"112226","20.500.11850/3","Garcia, Claude||Dray, Anne||Aubert, Sigried||Reibelt, Lena M.||Waeber, Patrick O.",,,"2017-06-11T23:58:27Z","2017-06-11T23:58:27Z","2015-10",,,,,,,,"http://hdl.handle.net/20.500.11850/112259","en","Akon’ny Ala",,,"Participatory modeling||Companion Modeling||Actors||Stakeholers||Kodagu||Alaotra","Scenarios of biodiversity exploring possible futures for management","Journal Article","Metadata only",,,"2017-06-11T23:58:32Z",,"pub:173772",,"yes",,,,,,,,,,"imp59365411891d151849","001372853",,,,,"1","ESSA-Forêts, Akon’ny Ala","32","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","08697","08697",,"14","1","Antananarivo","published",,"2017-07-15T00:31:09Z","2020-02-14T16:24:55Z","true",,"ECIT",,
"112221","20.500.11850/3","Lammers, Pina L.||Richter, Torsten||Waeber, Patrick O.||Mantilla-Contreras, Jasmin",,,"2017-06-11T23:58:23Z","2017-06-11T23:58:23Z","2015-10",,,,,,"1662-2510","10.4314/mcd.v10i3s.4","http://hdl.handle.net/20.500.11850/112254","en","Madagascar Wildlife Conservation",,,,"Lake Alaotra wetlands: How long can Madagascar's most important rice and fish production region withstand the anthropogenic pressure?","Journal Article","Metadata only",,,"2017-06-11T23:58:32Z",,"pub:173766",,"yes",,,,,,,,,,"imp59365411781de95706",,,,,,"3","Madagascar Conservation & Development","10","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","08697","08697",,"127","116","Zürich","published",,"2017-07-26T06:37:36Z","2020-02-14T16:24:54Z","true",,"ECIT",,
"112220","20.500.11850/3","Rakotoarisoa, Tsiry S.||Waeber, Patrick O.||Richter, Torsten||Mantilla-Contreras, Jasmin",,,"2017-06-11T23:58:19Z","2017-06-11T23:58:19Z","2015-10",,,,,,"1662-2510","10.4314/mcd.v10i3s.5","http://hdl.handle.net/20.500.11850/112253","en","Jane Goodall Institute Switzerland",,,,"Water hyacinth (Eichhornia crassipes), any opportunities for the Alaotra wetlands and livelihoods?","Journal Article","Metadata only",,,"2017-06-11T23:58:32Z",,"pub:173765",,"yes",,,,,,,,,,"imp5936541172ad466047",,,,,,"3","Madagascar Conservation & Development","10","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","08697","08697",,"136","128","Zurich","published",,"2017-07-13T06:44:16Z","2020-02-14T16:24:53Z","true",,"ECIT",,
"105715","20.500.11850/3","Schneider, Johannes M.||Rickenmann, Dieter||Turowski, Jens M.||Kirchner, James W.",,,"2017-06-11T20:18:26Z","2017-06-11T20:18:26Z","2015-10",,,,,,"0043-1397||1944-7973","10.1002/2015WR016934","http://hdl.handle.net/20.500.11850/105748","en","Wiley",,,,"Self-adjustment of stream bed roughness and flow velocity in a steep mountain channel","Journal Article","Metadata only",,,"2017-06-11T20:19:27Z",,"pub:165541",,"yes",,,,,,,,,,"imp5936539915f0758648","000004612","84956588095",,"000368418400002","Water Resour. Res.","10","Water Resources Research","51","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798","Published online 3 October 2015.","7859","7838","Malden","published",,"2017-07-17T08:05:43Z","2021-02-14T13:26:04Z","true",,"ECIT",,
"105082","20.500.11850/4","Ghazoul, Jaboury||Burivalova, Zuzana||Garcia-Ulloa, John||King, Lisa A.",,,"2017-06-11T19:47:39Z","2017-06-11T19:47:39Z","2015-10",,,,,,"0169-5347||1872-8383","10.1016/j.tree.2015.08.001","http://hdl.handle.net/20.500.11850/105115","en","Cell Press",,,,"Conceptualizing Forest Degradation","Review Article","Metadata only",,,"2017-06-11T19:48:04Z",,"pub:164559",,"yes",,,,,,,,,,"imp5936538b96a2943585","000036164","84943255438",,"000362917100011","Trends Ecol Evol","10","Trends in Ecology & Evolution","30","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury","03723","03723","Published onliny by Elsevier.","632","622","London","published",,"2017-07-19T12:51:54Z","2018-11-02T20:08:47Z","true",,"ECIT",,
"104825","20.500.11850/3","Doetterl, Sebastian||Stevens, Antoine||Six, Johan||Merckx, Roel||Oost, Kristof van||Casanova Pinto, Manuel||Casanova-Katny, Angélica||Muñoz, Cristina||Boudin, Mathieu||Zagal Venegas, Erick||Boeckx, Pascal",,,"2017-06-11T19:41:37Z","2017-06-11T19:41:37Z","2015-10",,,,,,"1752-0908||1752-0894","10.1038/ngeo2516","http://hdl.handle.net/20.500.11850/104858","en","Nature Publishing Group",,,,"Soil carbon storage controlled by interactions between geochemistry and climate","Journal Article","Metadata only",,,"2017-06-11T19:42:42Z",,"pub:164145",,"yes",,,,,,,,,,"imp593653869809523419","005502522","84942772012",,"000363951200017","Nat. Geosci.","10","Nature Geoscience","8","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03982 - Six, Johan / Six, Johan||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::09646 - Dötterl, Sebastian / Dötterl, Sebastian","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03982 - Six, Johan / Six, Johan||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::09646 - Dötterl, Sebastian / Dötterl, Sebastian","03982||09646","03982||09646","Published online 31 August 2015.","783","780","London","published",,"2017-07-14T22:12:02Z","2022-03-28T14:08:52Z","true",,"ECIT",,
"103866","20.500.11850/3","Banag, Cecilia||Thrippleton, Timothy||Alejandro, Grecebio J.||Reineking, Björn||Liede-Schumann, Sigrid",,,"2017-06-11T19:11:20Z","2017-06-11T19:11:20Z","2015-09",,,,,,"1385-0237||1573-5052","10.1007/s11258-015-0512-6","http://hdl.handle.net/20.500.11850/103899","en","Springer",,,"Climate change||Endemic||Ixora||Maxent||Rubiaceae||Species distribution modeling","Bioclimatic niches of selected endemic Ixora species on the Philippines: predicting habitat suitability due to climate change","Journal Article","Metadata only",,,"2017-06-11T19:12:07Z",,"pub:162440",,"yes",,,,,,,,,,"imp59365371e87df61803","001742508","84951567971",,"000362743000011","Plant ecol.","9","Plant Ecology","216","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535","Received 19 June 2014, Accepted 21 August 2015, Published online 28 August 2015.","1340","1325","Berlin","published",,"2017-07-20T15:17:29Z","2020-02-14T15:37:25Z","true",,"ECIT",,
"108116","20.500.11850/3","Schmid, Ueli||Bircher, Nicolas||Bugmann, Harald",,,"2017-06-11T21:47:16Z","2017-06-11T21:47:16Z","2015-09",,,,,,"0036-7818||2235-1469","10.3188/szf.2015.0314","http://hdl.handle.net/20.500.11850/108149","de","Schweizerischer Forstverein",,,"Silviculture||Modelling||Climate change||Ecosystem services||ForClim","Naturnaher und multifunktionaler Waldbau in Zeiten des Klimawandels - eine Fallstudie","Journal Article","Metadata only",,,"2017-06-11T21:47:54Z",,"pub:168939",,"yes",,,,,,,,,,"imp593653c957fc222628","000026980",,,,"Schweiz. Z. Forstwes.","5","Schweizerische Zeitschrift für Forstwesen","166","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535",,"324","314","Zürich","published",,"2017-07-19T10:51:01Z","2022-03-28T14:22:12Z","true",,"ECIT",,
"104350","20.500.11850/3","Henne, Paul D.||Elkin, Ché||Franke, Jörg||Colombaroli, Daniele||Calo, Camilla||La Mantia, Tommaso||Pasta, Salvatore||Conedera, Marco||Dermody, Orla||Tinner, Willy",,,"2017-06-11T19:25:33Z","2017-06-11T19:25:33Z","2015-09",,,,,,"1540-9295||1540-9309","10.1890/150027","http://hdl.handle.net/20.500.11850/104383","en","Ecological Society of America",,,,"Reviving extinct Mediterranean forest communities may improve ecosystem potential in a warmer future","Journal Article","Metadata only",,,"2017-06-11T19:26:23Z",,"pub:163360",,"yes",,,,,,,,,,"imp5936537c9fa3762531","005870869","84943805460",,"000360583200014","Front. ecol. environ.","7","Frontiers in Ecology and the Environment","13","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535",,"362","356","Washington, DC","published",,"2017-07-26T04:46:13Z","2023-02-06T13:01:36Z","true",,"ECIT",,
"103812","20.500.11850/3","Snell, Rebecca S.||Cowling, Sharon A.",,,"2017-06-11T19:09:12Z","2017-06-11T19:09:12Z","2015-09",,,,,,"0305-0270||1365-2699","10.1111/jbi.12544","http://hdl.handle.net/20.500.11850/103845","en","Wiley-Blackwell",,,"Dynamic vegetation model||Glacial refugia||Long-distance dispersal||LPJ-GUESS||Migration||North America||Post-glacial plant colonization","Consideration of dispersal processes and northern refugia can improve our understanding of past plant migration rates in North America","Journal Article","Metadata only",,,"2017-06-11T19:09:27Z",,"pub:162384",,"yes",,,,,,,,,,"imp59365370bf2a023903",,,,"000359376600009","J. biogeogr.","9","Journal of Biogeography","42","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535",,"1688","1677","Oxford","published","true","2017-07-26T20:42:06Z","2021-02-14T13:14:33Z","true",,"ECIT",,
"232298","20.500.11850/3","Sandel, Brody||Gutiérrez, Alvaro G.||Reich, Peter B.||Schrodt, Franziska||Dickie, John||Kattge, Jens",,,"2018-04-24T10:57:13Z","2017-06-11T19:15:00Z||2018-04-24T10:57:13Z","2015-09","2015-05-04",,,,,"1100-9233||1654-1103","10.1111/jvs.12292","http://hdl.handle.net/20.500.11850/104023","en","Wiley-Blackwell",,,"Bias||Leaf nitrogen||Maximum height||Missing data||Photosynthesis rate||Plant functional trait||Seed mass||Specific leaf area","Estimating the missing species bias in plant trait measurements","Journal Article","Metadata only",,,"2017-06-11T19:15:29Z",,"pub:162707",,"yes",,,,,,,,,,"imp59365374eb24f49958",,,,"000359868800003","J. Veg. Sci.","5","Journal of Vegetation Science","26","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535",,"838","828","Malden, MA","published","true","2017-07-13T13:06:01Z","2020-02-15T12:30:20Z","true",,"ECIT",,
"100673","20.500.11850/3","Moeser, D.||Morsdorf, F.||Jonas, T.",,,"2017-06-11T17:21:29Z","2017-06-11T17:21:29Z","2015-08",,,,,,"0168-1923||1873-2240","10.1016/j.agrformet.2015.04.013","http://hdl.handle.net/20.500.11850/100706","en","Elsevier",,,"Aerial LiDAR||Snow interception||Forest snow modeling||Canopy metrics||LAI||Canopy closure","Novel forest structure metrics from airborne LiDAR data for improved snow interception estimation","Journal Article","Metadata only",,,"2017-06-11T17:22:22Z",,"pub:158064",,"yes",,,,,,,,,,"imp59365328949a890224","000024639","84928660306",,,"Agric. for. meteorol.",,"Agricultural and Forest Meteorology","208","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535","Received 18 November 2014, Revised 7 April 2015, Accepted 19 April 2015, Published online 2 May 2015.","49","40","Amsterdam","published",,"2017-07-15T08:24:52Z","2020-02-14T15:17:51Z","true",,"ECIT",,
"100702","20.500.11850/3","Zellweger, Florian||Braunisch, Veronika||Morsdorf, Felix||Baltensweiler, Andri||Abegg, Meinrad||Roth, Tobias||Bugmann, Harald||Bollmann, Kurt",,,"2017-06-11T17:21:48Z","2017-06-11T17:21:48Z","2015-08",,,,,,"0378-1127||1872-7042","10.1016/j.foreco.2015.04.008","http://hdl.handle.net/20.500.11850/100735","en","Elsevier",,,"ALS||Forest biodiversity||Site factors||LASSO||NDVI||National forest inventory","Disentangling the effects of climate, topography, soil and vegetation on stand-scale species richness in temperate forests","Journal Article","Metadata only",,,"2017-06-11T17:22:22Z",,"pub:158094",,"yes",,,,,,,,,,"imp593653294973122158","000000961","84929953633",,"000356119000006","For. Ecol. Manag.",,"Forest Ecology and Management","349","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535","Received 12 February 2015, Revised 9 April 2015, Accepted 10 April 2015, Published online 27 April 2015.","44","36","Amsterdam","published",,"2017-07-15T12:43:52Z","2020-02-14T15:18:03Z","true",,"ECIT",,
