id,collection,dc.contributor.author,dc.contributor.contactPerson,dc.contributor.dataCollector,dc.contributor.editor,dc.contributor.producer,dc.contributor.projectLeader,dc.contributor.projectManager,dc.contributor.projectMember,dc.contributor.researchGroup,dc.contributor.researcher,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.title.alternative,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.collected,ethz.date.deposited,ethz.date.embargoend,ethz.date.retentionend,ethz.date.retentionendDate,ethz.description.methods,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.geolocation.placename,ethz.geolocation.pointlat,ethz.geolocation.pointlong,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.cites,ethz.relation.hasPart,ethz.relation.isCitedBy,ethz.relation.isDerivedFrom,ethz.relation.isOriginalFormOf,ethz.relation.isPartOf,ethz.relation.isPreviousVersionOf,ethz.relation.isReferencedBy,ethz.relation.isSupplementTo,ethz.relation.isSupplementedBy,ethz.relation.isVariantFormOf,ethz.relation.references,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.tag,ethz.title.subtitle,ethz.version.deposit,ethz.version.edition
"332362","20.500.11850/3","Roobaert, Alizée||Laruelle, Goulven G.||Landschützer, Peter||Gruber, Nicolas||Chou, Lei||Regnier, Pierre",,,,,,,,,,,"2020-01-27T15:05:13Z","2019-12-29T15:44:46Z||2020-01-06T13:40:40Z||2020-01-27T15:05:13Z","2019-12","2019-12-05",,,,,"0886-6236||1944-9224",,"10.1029/2019GB006239","http://hdl.handle.net/20.500.11850/387218","en","American Geophysical Union",,,"Coastal seas||Air‐sea CO2 exchange||Seasonality||Ocean carbon cycle||Continental shelves","The Spatiotemporal Dynamics of the Sources and Sinks of CO2 in the Global Coastal Ocean",,"Journal Article","Metadata only",,,,"2019-12-29T15:44:50Z",,,,,"yes",,,,,,,"X-EBUS: Extreme Ocean Weather Events and their Role for Ocean Biogeochemistry and Ecosystems in Eastern Boundary Upwelling Systems","175787","10.13039/501100001711","SNF","Projekte MINT",,"85076767925",,"000502677300001||85076767925","Glob. biogeochem. cycles","12","Global Biogeochemical Cycles","33","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03731 - Gruber, Nicolas / Gruber, Nicolas","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03731 - Gruber, Nicolas / Gruber, Nicolas","03731","03731",,"1714","1693","Washington, DC","published",,,,,,,,,,,,,,"2020-01-27T15:05:24Z","2022-03-29T00:51:34Z","true",,"WOS",,,,
"335117","20.500.11850/10","Bonetti, Sara||Lehmann Grunder, Peter Ulrich||Wei, Zhongwang||Or, Dani",,,,,,,,,,,"2020-02-10T09:54:04Z","2020-01-09T03:47:57Z||2020-02-10T09:54:04Z","2019-12",,,,,,,,,"http://hdl.handle.net/20.500.11850/388725","en","American Geophysical Union",,,,"Soil structure effects on infiltration-runoff partitioning - injecting vegetation and soil type into soil hydraulic parameterization",,"Other Conference Item","Metadata only",,,,"2020-01-09T03:48:04Z",,,,,"yes","AGU Fall Meeting 2019","December 9-13, 2019","San Francisco, CA, USA",,,,,,,,,,,"https://agu.confex.com/agu/fm19/meetingapp.cgi/Paper/511600",,,,"AGU Fall Meeting Abstracts",,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","03812","03812","Poster abstract. Poster presented on December 9, 2019.",,"H11J-1635","s.l.","published",,,,,,,,,,,,,,"2020-02-10T09:54:14Z","2022-03-29T00:56:43Z","true","1 p.","FORM",,,,
"335119","20.500.11850/10","Or, Dani||Leshchinsky, Ben A.||Lehmann Grunder, Peter Ulrich||Or, Dani",,,,,,,,,,,"2020-02-10T09:58:53Z","2020-01-07T14:51:49Z||2020-02-10T09:58:53Z","2019-12",,,,,,,,,"http://hdl.handle.net/20.500.11850/388229","en","American Geophysical Union",,,,"Seismic triggering of shallow landslides - linking threshold mechanics and hydrological considerations",,"Other Conference Item","Metadata only",,,,"2020-01-07T14:51:57Z",,,,,"yes","AGU Fall Meeting 2019","December 9-13, 2019","San Francisco, CA, USA",,,,,,,,,,,"https://agu.confex.com/agu/fm19/meetingapp.cgi/Paper/549104",,,,"AGU Fall Meeting Abstracts",,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","03812","03812","Conference lecture on December 12, 2019.",,"NH44B-06","s.l.","published",,,,,,,,,,,,,,"2020-02-10T09:59:04Z","2022-03-29T00:56:44Z","true","1 p.","FORM",,,,
"335412","20.500.11850/5","Apell, Jennifer N.||McNeill, Kristopher",,,,,,,,,,,"2020-02-11T11:54:05Z","2019-12-29T15:43:51Z||2020-02-11T11:54:05Z","2019-12","2019-11-15","Correction for ‘Updated and validated solar irradiance reference spectra for estimating environmental photodegradation rates’ by Jennifer N. Apell and Kristopher McNeill, Environ. Sci.: Processes Impacts, 2019, 21, 427–437.","application/pdf","10.3929/ethz-b-000387214",,"2050-7887||2050-7895",,"10.1039/c9em90048a","http://hdl.handle.net/20.500.11850/387214","en","Royal Society of Chemistry","Creative Commons Attribution 3.0 Unported","http://creativecommons.org/licenses/by/3.0/",,"Correction: Updated and validated solar irradiance reference spectra for estimating environmental photodegradation rates",,"Other Journal Item","Open access",,,,"2019-12-29T15:43:55Z",,,,,"yes",,,,,,,,,,,,,,,"000502303700014","Environ Sci Process Impacts","12","Environmental Science: Processes & Impacts","21","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","03850","03850",,"2153","2153","Cambridge","published",,,,,,,,,,,,"10.3929/ethz-b-000334978","true","2020-02-11T11:54:19Z","2023-02-06T18:17:21Z","true",,"WOS",,,"publishedVersion",
"331092","20.500.11850/3","Gregor, Luke||Ryan-Keogh, Thomas J.||Nicholson, Sarah-Anne||Du Plessis, Marcel||Giddy, Isabelle||Swart, Sebastiaan",,,,,,,,,,,"2020-01-22T09:36:37Z","2020-01-01T18:43:25Z||2020-01-22T09:36:37Z","2019-12","2019-12-03","Underwater gliders have become widely used in the last decade. This has led to a proliferation of data and the concomitant development of tools to process the data. These tools are focused primarily on converting the data from its raw form to more accessible formats and often rely on proprietary programing languages. This has left a gap in the processing of glider data for academics, who often need to perform secondary quality control (QC), calibrate, correct, interpolate and visualize data. Here, we present GliderTools, an open-source Python package that addresses these needs of the glider user community. The tool is designed to change the focus from the processing to the data. GliderTools does not aim to replace existing software that converts raw data and performs automatic first-order QC. In this paper, we present a set of tools, that includes secondary cleaning and calibration, calibration procedures for bottle samples, fluorescence quenching correction, photosynthetically available radiation (PAR) corrections and data interpolation in the vertical and horizontal dimensions. Many of these processes have been described in several other studies, but do not exist in a collated package designed for underwater glider data. Importantly, we provide potential users with guidelines on how these tools are used so that they can be easily and rapidly accessible to a wide range of users that span the student to the experienced researcher. We recognize that this package may not be all-encompassing for every user and we thus welcome community contributions and promote GliderTools as a community-driven project for scientists.","application/pdf","10.3929/ethz-b-000387368",,"2296-7745",,"10.3389/fmars.2019.00738","http://hdl.handle.net/20.500.11850/387368","en","Frontiers Media","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","python||software||glider||fluorescence||backscatter||gridding||interpolation","GliderTools: A Python Toolbox for Processing Underwater Glider Data",,"Journal Article","Open access",,,,"2020-01-01T18:43:29Z",,,,,"yes",,,,,,,,,,,,,"85076967131",,"000502960600001",,,"Frontiers in Marine Science","6","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03731 - Gruber, Nicolas / Gruber, Nicolas","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03731 - Gruber, Nicolas / Gruber, Nicolas","03731","03731",,,"738","Lausanne","published",,,,,,,,,,,,,"true","2020-01-22T09:36:48Z","2021-02-15T07:35:23Z","true","13 p.","WOS",,,"publishedVersion",
"336920","20.500.11850/41","Borduas-Dedekind, Nadine",,,,,,,,,,,"2020-02-19T15:07:11Z","2020-01-20T11:03:08Z||2020-02-19T15:07:11Z","2019-11-20",,,,,,,,,"http://hdl.handle.net/20.500.11850/392014","en",,,,,"In the air, in the ocean and in the soil: Photochemistry of organic matter produces reactive oxygen species",,"Presentation","Metadata only",,,,"2020-01-20T11:03:15Z",,,,,"yes","Invited talk","November 20, 2019","Basel, Switzerland",,,,"Organic aerosols’ impact on aerosol-cloud interactions in mixed-phase clouds","179703","10.13039/501100001711","SNF","Ambizione",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","03850","03850","Presentation on 20 November 2019",,,,"unpublished",,,,,,,,,,,,,,"2020-02-19T15:07:22Z","2021-02-15T08:10:14Z","true",,"FORM",,,,
"323505","20.500.11850/3","Ossola, Rachele||Tolu, Julie||Clerc, Baptiste||Erickson, Paul R.||Winkel, Lenny H.E.||McNeill, Kristopher",,,,,,,,,,,"2019-12-09T10:08:54Z","2019-12-07T03:18:30Z||2019-12-09T10:08:54Z","2019-11-19","2019-10-10",,,,,"0013-936X||1520-5851",,"10.1021/acs.est.9b04721","http://hdl.handle.net/20.500.11850/383580","en","American Chemical Society",,,,"Photochemical Production of Sulfate and Methanesulfonic Acid from Dissolved Organic Sulfur",,"Journal Article","Metadata only",,,,"2019-12-07T03:18:43Z",,,,,"yes",,,,,,,,,,,,,"85074922553",,"000498279400023","Environ. Sci. Technol.","22","Environmental Science & Technology","53","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03933 - Winkel, Lenny / Winkel, Lenny||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03933 - Winkel, Lenny / Winkel, Lenny||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","03933||03850","03933||03850",,"13200","13191","Washington, DC","published",,,,,,,,,,,,,,"2019-12-09T10:09:15Z","2023-02-06T17:56:45Z","true",,"WOS",,,,
"323508","20.500.11850/3","Müller, Emanuel||von Gunten, Urs||Bouchet, Sylvain||Droz, Boris||Winkel, Lenny H.E.",,,,,,,,,,,"2019-12-09T10:21:50Z","2019-12-07T03:20:11Z||2019-12-09T10:21:50Z","2019-11-19","2019-11-19",,,,,"0013-936X||1520-5851",,"10.1021/acs.est.9b04310","http://hdl.handle.net/20.500.11850/383593","en","American Chemical Society",,,,"Hypobromous Acid as an Unaccounted Sink for Marine Dimethyl Sulfide?",,"Journal Article","Metadata only",,,,"2019-12-07T03:20:16Z",,,,,"yes",,,,,,,,,,,,,"85074930912",,"000498279400019","Environ. Sci. Technol.","22","Environmental Science & Technology","53","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03933 - Winkel, Lenny / Winkel, Lenny","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03933 - Winkel, Lenny / Winkel, Lenny","03933","03933",,"13157","13146","Washington, DC","published",,,,,,,,,,,,,,"2019-12-09T10:22:02Z","2023-02-06T17:56:46Z","true",,"WOS",,,,
"461340","20.500.11850/3","Wick, Silvan||Peña, Jasquelin||Voegelin, Andreas",,,,,,,,,,,"2022-08-02T11:07:53Z","2019-12-07T03:19:03Z||2019-12-09T10:10:52Z||2022-08-02T11:07:53Z","2019-11-19","2019-11-01","The sorption of thallium (Tl) onto manganese (Mn) oxides critically influences its environmental fate and geochemical cycling and is also of interest in water treatment. Combined quantitative and mechanistic understanding of Tl sorption onto Mn oxides, however, is limited. We investigated the uptake of dissolved Tl(I) by environmentally relevant phyllo- and tectomanganates and used X-ray absorption spectroscopy to determine the oxidation state and local coordination of sorbed Tl. We show that extremely strong sorption of Tl onto vacancy-containing layered δ-MnO2 at low dissolved Tl(I) concentrations (log Kd ≥ 7.4 for ≤10–8 M Tl(I); Kd in (L/kg)) is due to oxidative uptake of Tl and that less specific nonoxidative Tl uptake only becomes dominant at very high Tl(I) concentrations (>10–6 M). Partial reduction of δ-MnO2 induces phase changes that result in inhibited oxidative Tl uptake and lower Tl sorption affinity (log Kd 6.2–6.4 at 10–8 M Tl(I)) and capacity. Triclinic birnessite, which features no vacancy sites, and todorokite, a 3 × 3 tectomanganate, bind Tl with lower sorption affinity than δ-MnO2, mainly as hydrated Tl+ in interlayers (triclinic birnessite; log Kd 5.5 at 10–8 M Tl(I)) or tunnels (todorokite). In cryptomelane, a 2 × 2 tectomanganate, dehydrated Tl+ replaces structural K+. The new quantitative and mechanistic insights from this study contribute to an improved understanding of the uptake of Tl by key Mn oxides and its relevance in natural and engineered systems.","application/pdf","10.3929/ethz-b-000383584",,"0013-936X||1520-5851",,"10.1021/acs.est.9b04454","http://hdl.handle.net/20.500.11850/383584","en","American Chemical Society","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Thallium Sorption onto Manganese Oxides",,"Journal Article","Open access",,,,"2019-12-07T03:19:07Z",,,,,"yes",,,,,,,,,,,,,,,"000498279400021","Environ. Sci. Technol.","22","Environmental Science & Technology","53","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03328 - Wehrli, Bernhard (emeritus) / Wehrli, Bernhard (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03328 - Wehrli, Bernhard (emeritus) / Wehrli, Bernhard (emeritus)","03328","03328",,"13178","13168","Washington, DC","published",,,,,,,,,,,,,,"2019-12-09T10:11:05Z","2023-02-07T04:58:24Z","true",,"WOS",,,"publishedVersion",
"330822","20.500.11850/10","Jones, Scott B.||Bugbee, Bruce||Heinse, Robert||Or, Dani||Bingham, Gail E.",,,,,,,,,,,"2020-01-21T11:34:08Z","2020-01-15T10:36:19Z||2020-01-21T11:28:33Z||2020-01-21T11:34:08Z","2019-11-12",,,,,,,,,"http://hdl.handle.net/20.500.11850/390705","en","American Society of Agronomy",,,,"Moon, Mars and Microgravity Design Considerations for Optimizing Plant Growth Medium Water and Oxygen Supply",,"Other Conference Item","Metadata only",,,,"2020-01-15T10:36:26Z",,,,,"yes","2019 ASA-CSSA-SSSA International Annual Meeting: Embracing the Digital Environment","November 10-13, 2019","San Antonio, TX, USA",,,,,,,,,,,"https://scisoc.confex.com/scisoc/2019am/meetingapp.cgi/Paper/121700",,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","03812","03812","Conference lecture on November 12, 2019.",,,"s.l.","published",,,,,,,,,,,,,,"2020-01-21T11:28:47Z","2021-02-15T07:34:00Z","true",,"FORM",,,,
"338419","20.500.11850/41","Gruber, Nicolas",,,,,,,,,,,"2020-03-03T07:57:42Z","2020-01-29T08:21:16Z||2020-03-03T07:57:42Z","2019-11",,,,,,,,,"http://hdl.handle.net/20.500.11850/395216","de","ETH Zurich",,,,"Wenn der Ozean schwitzt...",,"Presentation","Metadata only",,,,"2020-01-29T08:21:24Z",,,,,"yes","Treffpunkt Science City, ETH Zurich","November 3, 2019","Zurich, Switzerland",,,,,,,,,,,"https://video.ethz.ch/campus/treffpunkt-science-city/2019/herbst/vorlesungen/3572097b-6fd6-49d4-8a99-4b851560bedf.html",,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03731 - Gruber, Nicolas / Gruber, Nicolas","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03731 - Gruber, Nicolas / Gruber, Nicolas","03731","03731","Presented on 3. November 2019.",,,"Zurich","published",,,,,,,,,,,,,,"2020-03-03T07:57:52Z","2021-02-15T08:28:18Z","true",,"FORM",,,,
"339119","20.500.11850/41","Gruber, Nicolas",,,,,,,,,,,"2020-03-06T08:43:00Z","2020-01-29T08:23:49Z||2020-02-26T10:49:50Z||2020-03-06T08:43:00Z","2019-11",,,,,,,,,"http://hdl.handle.net/20.500.11850/395217","en",,,,,"C-budget: The challenge of climbing down",,"Presentation","Metadata only",,,,"2020-01-29T08:23:58Z",,,,,"yes","Fall Event 2019 of the  Credit-Suisse Research Institute: The Energy Transition","November 11, 2019","Zurich, Switzerland",,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03731 - Gruber, Nicolas / Gruber, Nicolas","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03731 - Gruber, Nicolas / Gruber, Nicolas","03731","03731",,,,,"unpublished",,,,,,,,,,,,,,"2020-03-06T08:43:10Z","2020-03-06T08:43:10Z","true",,"FORM",,,,
"318340","20.500.11850/3","Tecon, Robin",,,,,,,,,,,"2019-11-11T11:36:17Z","2019-11-09T03:41:41Z||2019-11-11T11:36:17Z","2019-11-01",,"Microscopic water films allow bacteria to survive the seemingly dry surface of plant leaves.","application/pdf","10.3929/ethz-b-000376540",,"2050-084X",,"10.7554/eLife.52123","http://hdl.handle.net/20.500.11850/376540","en","eLife Sciences Publications","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"Bacterial Survival: Life on a leaf",,"Journal Article","Open access",,,,"2019-11-09T03:41:46Z",,,,,"yes",,,,,,,,,,,,,"85074336439",,,,,"eLife","8","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","03812","03812",,,"e52123","Cambridge","published",,,,,,,,,,,,,,"2020-02-15T22:28:30Z","2022-03-29T00:15:09Z","true","2 p.","SCOPUS",,,"publishedVersion",
"319948","20.500.11850/3","Kamali, Bahareh||Abbaspour, Karim C.||Wehrli, Bernhard||Yang, Hong",,,,,,,,,,,"2019-11-20T10:15:08Z","2019-11-19T15:33:22Z||2019-11-20T10:15:08Z","2019-11","2019-11-03","Drought events have significant impacts on agricultural production in Sub-Saharan Africa (SSA), as agricultural production in most of the countries relies on precipitation. Socio-economic factors have a tremendous influence on whether a farmer or a nation can adapt to these climate stressors. This study aims to examine the extent to which these factors affect maize vulnerability to drought in SSA. To differentiate sensitive regions from resilient ones, we defined a crop drought vulnerability index (CDVI) calculated by comparing recorded yield with expected yield simulated by the Environmental Policy Integrated Climate (EPIC) model during 1990–2012. We then assessed the relationship between CDVI and potential socio-economic variables using regression techniques and identified the influencing variables. The results show that the level of fertilizer use is a highly influential factor on vulnerability. Additionally, countries with higher food production index and better infrastructure are more resilient to drought. The role of the government effectiveness variable was less apparent across the SSA countries due to being generally stationary. Improving adaptations to drought through investing in infrastructure, improving fertilizer distribution, and fostering economic development would contribute to drought resilience.","application/pdf","10.3929/ethz-b-000378795",,"2071-1050",,"10.3390/su11216135","http://hdl.handle.net/20.500.11850/378795","en","MDPI","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","Crop model||EPIC||regression techniques||drought adaptation","A quantitative analysis of socio-economic determinants influencing crop drought vulnerability in Sub-Saharan Africa",,"Journal Article","Open access",,,,"2019-11-19T15:33:30Z",,,,,"yes",,,,,,,,,,,,,"85074826536",,"000501205200262",,"21","Sustainability","11","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03328 - Wehrli, Bernhard (emeritus) / Wehrli, Bernhard (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03328 - Wehrli, Bernhard (emeritus) / Wehrli, Bernhard (emeritus)","03328","03328",,,"6135","Basel","published",,,,,,,,,,,,,,"2019-11-20T10:15:22Z","2023-02-06T17:52:11Z","true","18 p.","SCOPUS",,,"publishedVersion",
