id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.other,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.isNewVersionOf,ethz.relation.isPreviousVersionOf,ethz.relation.isSupplementTo,ethz.relation.isSupplementedBy,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.title.subtitle,ethz.version.deposit
"181223","20.500.11850/16","Bretl, Sebastian E.",,,"Reutter, Philipp||Lohmann, Ulrike","2017-10-04T11:05:09Z","2017-06-11T17:58:10Z||2017-10-04T11:05:09Z","2015","2015",,"application/pdf","10.3929/ethz-a-010451957",,,,,"http://hdl.handle.net/20.500.11850/101879","en","ETH-Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","ATMOSPHERIC IMPURITIES + ATMOSPHERIC DUST (METEOROLOGY)||TROPICAL CYCLONES + HURRICANES + TYPHOONS (METEOROLOGY)||METEOROLOGISCHE MODELLE||METEOROLOGICAL MODELS||STAUB UND VERUNREINIGUNGEN IN DER ATMOSPHÄRE (METEOROLOGIE)||WEATHER + ATMOSPHERIC FORMATIONS AND DISTURBANCES (METEOROLOGY)||NORDATLANTIK||SAND- UND STAUBFÜHRENDE WINDE (METEOROLOGIE)||SONNENSTRAHLUNGSABSORPTION (METEOROLOGIE)||SPRAY + AEROSOLE (METEOROLOGIE)||SOLAR RADIATION ABSORPTION, EMISSION AND DISPERSION (METEOROLOGY)||NORTH ATLANTIC OCEAN||WETTER + ATMOSPHÄRISCHE BILDUNGEN UND STÖRUNGEN (METEOROLOGIE)||SAND AND DUST CARRYING WINDS (METEOROLOGY)||TROPISCHE WIRBELSTÜRME + ORKANE + TAIFUNE + HURRIKANE (METEOROLOGIE)||SPRAY + AEROSOLS (METEOROLOGY)","Radiative influence of Saharan dust on North Atlantic hurricane genesis","Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::550 - Earth sciences||DDC - DDC::5 - Science::550 - Earth sciences","2017-06-11T17:58:14Z",,"pub:159986","eth:47818","yes",,,,,,,,,"22289","imp5936534326f7a14598||imp59366b77c4f8351763","010451957",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03690 - Lohmann, Ulrike / Lohmann, Ulrike","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03690 - Lohmann, Ulrike / Lohmann, Ulrike","02350||03690","03690",,,,"Zürich","published",,,,,,"2017-07-15T12:29:27Z","2021-02-14T19:02:31Z","true","1 Band","ECOL||ECIT",,
"101392","20.500.11850/3","Saffioti, Claudio||Fischer, Erich M.||Knutti, Reto",,,,"2017-06-11T17:45:13Z","2017-06-11T17:45:13Z","2015",,,,,,"0094-8276||1944-8007",,"10.1002/2015GL063091","http://hdl.handle.net/20.500.11850/101425","en","American Geophysical Union",,,,"Contributions of atmospheric circulation variability and data coverage bias to the warming hiatus","Journal Article","Metadata only",,,"2017-06-11T17:45:47Z",,"pub:159227",,"yes",,,,,,,,,,"imp59365338c608153165","000047284",,,"000353988700040","Geophys. Res. Lett.","7","Geophysical Research Letters","42","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03777 - Knutti, Reto / Knutti, Reto","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03777 - Knutti, Reto / Knutti, Reto","03777","03777","Published online by: Wiley. Received 9 January 2015, Accepted 4 March 2015, Accepted article online 7 March 2015, First published 1 April 2015.","2391","2385","Washington","published",,,,,,"2017-07-15T06:06:03Z","2021-02-14T12:59:52Z","true",,"ECIT",,
"187428","20.500.11850/16","Papritz, Lukas M.",,,"Wernli, Heini||Gruber Guyan, Nicolas Patrick","2017-10-19T07:36:56Z","2017-06-11T17:28:10Z||2017-10-19T07:36:56Z","2015","2015",,"application/pdf","10.3929/ethz-a-010438341",,,,,"http://hdl.handle.net/20.500.11850/100916","en","ETH-Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","BAROMETRIC DEPRESSIONS + EXTRATROPICAL CYCLONES (METEOROLOGY)||SOUTHERN OCEAN (ANTARCTIC OCEAN)||AIR MASSES + FRONTS (METEOROLOGY)||MEER-LAND WECHSELWIRKUNG (OZEANOGRAPHIE)||SEA-LAND INTERACTION (OCEANOGRAPHY)||COLD FRONTS (METEOROLOGY)||KALTFRONT (METEOROLOGIE)||TIEFDRUCKGEBIETE + AUSSERTROPISCHE ZYKLONEN (METEOROLOGIE)||LUFTMASSEN + FRONTEN (METEOROLOGIE)||MEERESSTRÖMUNGEN + OZEANSTRÖMUNGEN (OZEANOGRAPHIE)||SÜDLICHER OZEAN (ANTARKTISCHER OZEAN)||SEA CURRENTS + OCEAN CURRENTS (OCEANOGRAPHY)","Air-sea interaction over the Southern Ocean","Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::550 - Earth sciences||DDC - DDC::5 - Science::550 - Earth sciences","2017-06-11T17:28:48Z",,"pub:158428","eth:47740","yes",,,,,,,,,"22637","imp59366b76ef56724184||imp5936532d6557c93543","010438341",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03854 - Wernli, Johann Heinrich / Wernli, Johann Heinrich||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03731 - Gruber, Nicolas / Gruber, Nicolas","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03731 - Gruber, Nicolas / Gruber, Nicolas||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03854 - Wernli, Johann Heinrich / Wernli, Johann Heinrich","03854||02350||03731","03731||03854",,,,"Zürich","published",,,,,,"2017-07-15T12:27:35Z","2021-02-14T19:31:40Z","true","1 Band","ECOL||ECIT","On the role of extratropical cyclones, fronts and cold air outbreaks",
"109412","20.500.11850/3","Onasch, Timothy B.||Fortner, Edward C.||Trimborn, Achim M.||Lambe, Andrew T.||Tiwari, Andrea J.||Marr, Linsey C.||Corbin, Joel C.||Mensah, Amewu A.||Williams, Leah R.||Davidovits, Paul||Worsnop, Douglas R.",,,,"2017-06-11T22:40:27Z","2017-06-11T22:40:27Z","2015",,,,,,"0278-6826||1521-7388",,"10.1080/02786826.2015.1039959","http://hdl.handle.net/20.500.11850/109445","en","Taylor & Francis",,,,"Investigations of SP-AMS Carbon Ion Distributions as a Function of Refractory Black Carbon Particle Type","Journal Article","Metadata only",,,"2017-06-11T22:41:01Z",,"pub:170540",,"yes",,,,,,,,,,"imp593653e26361123260","000016965",,,,"Aerosol Sci. Tech.","6","Aerosol Science and Technology","49","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03690 - Lohmann, Ulrike / Lohmann, Ulrike","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03690 - Lohmann, Ulrike / Lohmann, Ulrike","03690","03690","Published online 15 April 2015.","422","409","London","published",,,,,,"2017-07-26T05:16:56Z","2022-03-28T14:27:39Z","true",,"ECIT",,
"103342","20.500.11850/8","Tallaksen, Lena M.||Stagge, James H.||Stahl, Kerstin||Gudmundsson, Lukas||Orth, Rene||Seneviratne, Sonia I.||Loon, Anne F. van||Lanen, Henny A. J. van","Andreu, Joaquín||Solera, Abel||Paredes-Arquiola, Javier||Haro-Monteagudo, David",,,"2017-06-11T18:52:26Z","2017-06-11T18:52:26Z","2015",,,,,"978-1-138-02779-4||978-1-315-68722-3",,,"10.1201/b18077-5","http://hdl.handle.net/20.500.11850/103375","en","CRC Press 2015",,,,"Characteristics and drivers of drought in Europe - a summary of the DROUGHT-R&SPI project","Conference Paper","Metadata only","Proceedings of the International Conference on Drought: Research and Science-Policy Interfacing, Valencia, Spain, 10–13 March 2015",,"2017-06-11T18:53:26Z",,"pub:161619",,"yes","2015 International Conference on Drought: Research and Science-Policy Interfacing","March 10-13, 2015","Valencia, Spain",,,,,,,"imp593653663661751283","010397720","84941551910",,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03778 - Seneviratne, Sonia / Seneviratne, Sonia","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03778 - Seneviratne, Sonia / Seneviratne, Sonia","03778","03778",,"21","15","Boca Raton, Fla.","published",,,,,,"2017-07-18T15:17:05Z","2022-03-28T14:02:12Z","true",,"ECIT",,
"103344","20.500.11850/8","Gudmundsson, Lukas||Seneviratne, Sonia I.","Andreu Alvarez, Joaquín||Solera, Abel||Paredes-Arquiola, Javier||Haro-Monteagudo, David||Lanen, Henny van",,,"2017-06-11T18:52:27Z","2017-06-11T18:52:27Z","2015",,,,,"978-1-138-02779-4||978-1-315-68722-3",,,"10.1201/b18077-7","http://hdl.handle.net/20.500.11850/103377","en","CRC Press",,,"Drought||SPI||SPEI||Runoff||Trends","A comprehensive drought climatology for Europe (1950 -2013)","Conference Paper","Metadata only","Drought: Research and Science-Policy Interfacing",,"2017-06-11T18:53:26Z",,"pub:161621",,"yes","International Conference on Drought: Research and Science-Policy Interfacing","March 10-13, 2015","Valencia, Spain",,,,,,,"imp593653663ea2597788","010397720",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03778 - Seneviratne, Sonia / Seneviratne, Sonia","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03778 - Seneviratne, Sonia / Seneviratne, Sonia","03778","03778",,"37","31","Boca Raton, FL","published",,,,,,"2017-07-19T09:02:31Z","2022-03-28T14:02:14Z","true",,"ECIT",,
"106187","20.500.11850/3","Nicholls, Neville||Seneviratne, Sonia I.",,,,"2017-06-11T20:30:40Z","2017-06-11T20:30:40Z","2015",,,,,,"0165-0009||1573-1480",,"10.1007/s10584-013-0818-0","http://hdl.handle.net/20.500.11850/106220","en","Springer",,,,"Comparing IPCC assessments: How do the AR4 and SREX assessments of changes in extremes differ?","Journal Article","Metadata only",,,"2017-06-11T20:30:53Z",,"pub:166323",,"yes",,,,,,,,,,"imp593653a29e81b51073","000040037","84951898318",,"000363483600002",,"1","Climatic Change","133","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03778 - Seneviratne, Sonia / Seneviratne, Sonia","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03778 - Seneviratne, Sonia / Seneviratne, Sonia","03778","03778",,"21","7","Dordrecht","published",,,,,,"2017-07-13T19:30:06Z","2022-03-28T14:14:15Z","true",,"ECIT",,
"169545","20.500.11850/16","Greve, Peter",,,"Douville, Hervé||Seneviratne, Sonia I.","2017-07-20T10:25:51Z","2017-06-11T18:35:21Z||2017-07-20T10:25:51Z","2015","2015",,"application/pdf","10.3929/ethz-a-010483586",,,,,"http://hdl.handle.net/20.500.11850/102888","en","ETH-Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","NIEDERSCHLAGSHÄUFIGKEIT (METEOROLOGIE)||WASSERKREISLAUF + WASSERHAUSHALT DER ERDE||VARIATIONS OF PRECIPITATION (METEOROLOGY)||PALAEOHYDROLOGIE (HYDROLOGIE)||PALEOHYDROLOGY (HYDROLOGY)||FREQUENCIES OF PRECIPITATIONS (METEOROLOGY)||TROCKENHEIT (HYDROLOGIE)||DROUGHT (HYDROLOGY)||GLOBAL CHANGE + GLOBAL WARMING (CLIMATOLOGY)||HYDROLOGIC CYCLE + GLOBAL WATER BALANCE||NIEDERSCHLAGSSCHWANKUNGEN + REGENSCHWANKUNGEN (METEOROLOGIE)||GLOBAL CHANGE + KLIMAERWÄRMUNG (KLIMATOLOGIE)","Understanding and characterizing past, present, and future hydroclimatological change","Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::550 - Earth sciences||DDC - DDC::5 - Science::550 - Earth sciences","2017-06-11T18:36:16Z",,"pub:161048","eth:47925","yes",,,,,,,,,"22692","imp59366b7a80d5237874||imp5936535ad1c8725176","010483586",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03778 - Seneviratne, Sonia / Seneviratne, Sonia","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03778 - Seneviratne, Sonia / Seneviratne, Sonia","02350||03778","03778",,,,"Zürich","published",,,,,,"2017-07-13T03:59:31Z","2022-03-28T17:15:00Z","true","1 Band","ECOL||ECIT",,
"254954","20.500.11850/3","Schwaab, Jonas||Bavay, Mathias||Davin, Edouard Léopold||Hagedorn, Frank||Hüsler, Fabia||Lehning, Michael||Schneebeli, Martin||Thürig, Esther||Bebi, Peter",,,,"2018-09-26T10:27:56Z","2017-06-11T16:08:33Z||2018-09-26T10:27:56Z","2015","2015-01-27","In this study, we assess the climate mitigation potential from afforestation in a mountainous snow-rich region (Switzerland) with strongly varying environmental conditions. Using radiative forcing calculations, we quantify both the carbon sequestration potential and the effect of albedo change at high resolution. We calculate the albedo radiative forcing based on remotely sensed data sets of albedo, global radiation and snow cover. Carbon sequestration is estimated from changes in carbon stocks based on national inventories. We first estimate the spatial pattern of radiative forcing (RF) across Switzerland assuming homogeneous transitions from open land to forest. This highlights where forest expansion still exhibits climatic benefits when including the radiative forcing of albedo change. Second, given that forest expansion is currently the dominant land-use change process in the Swiss Alps, we calculate the radiative forcing that occurred between 1985 and 1997. Our results show that the net RF of forest expansion ranges from −24 W m−2 at low elevations of the northern Prealps to 2 W m−2 at high elevations of the Central Alps. The albedo RF increases with increasing altitude, which offsets the CO2 RF at high elevations with long snow-covered periods, high global radiation and low carbon sequestration. Albedo RF is particularly relevant during transitions from open land to open forest but not in later stages of forest development. Between 1985 and 1997, when overall forest expansion in Switzerland was approximately 4%, the albedo RF offset the CO2 RF by an average of 40%. We conclude that the albedo RF should be considered at an appropriately high resolution when estimating the climatic effect of forestation in temperate mountainous regions.","application/pdf","10.3929/ethz-b-000098123",,"1726-4170||1726-4170",,"10.5194/bg-12-467-2015","http://hdl.handle.net/20.500.11850/98123","en","Copernicus","Creative Commons Attribution 3.0 Unported","http://creativecommons.org/licenses/by/3.0/",,"Carbon storage versus albedo change: Radiative forcing of forest expansion in temperate mountainous regions of Switzerland","Journal Article","Open access",,,"2017-06-11T16:08:52Z",,"pub:153425",,"yes",,,,,,,,,,"imp593652ede38be22749","006289717","84921713838",,"000348982200014",,"2","Biogeosciences","12","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03778 - Seneviratne, Sonia / Seneviratne, Sonia","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03778 - Seneviratne, Sonia / Seneviratne, Sonia","03778","03778",,"487","467","Göttingen","published",,,,,,"2017-07-15T06:11:43Z","2022-03-28T21:22:33Z","true",,"ECIT",,"publishedVersion"
"199072","20.500.11850/16","Ickes, Luisa",,,"Hoose, C.||Lohmann, Ulrike","2017-11-30T08:38:46Z","2017-06-11T21:33:49Z||2017-11-30T08:38:46Z","2015","2015",,"application/pdf","10.3929/ethz-a-010564637",,,,,"http://hdl.handle.net/20.500.11850/107709","en","ETH-Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","CLOUD STRUCTURE + CLOUD FORMATION (METEOROLOGY)||ABSORPTION, SCATTERING AND TRANSMISSION OF RADIATION IN THE ATMOSPHERE (METEOROLOGY)||ICE PARTICLES IN CLOUDS (METEOROLOGY)||PHYSICAL PROCESSES OF CONDENSATION (METEOROLOGY)||CLIMATE MODELS + PROXY DATA (CLIMATOLOGY)||EISPARTIKEL IN WOLKEN (METEOROLOGIE)||ABSORPTION, AUSSTRAHLUNG UND ZERSTREUUNG DER STRAHLUNG IN DER ATMOSPHÄRE (METEOROLOGIE)||KONDENSATIONSKERNE (METEOROLOGIE)||PHYSIKALISCHE PROZESSE BEI DER KONDENSATION (METEOROLOGIE)||CONDENSATION NUCLEI (METEOROLOGY)||WOLKENSTRUKTUR + WOLKENBILDUNG + WOLKENAUFLÖSUNG (METEOROLOGIE)||KLIMAMODELLE + PROXY DATA (KLIMATOLOGIE)","Using Classical Nucleation Theory for parameterizing immersion freezing in mixed-phase clouds in global climate models","Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::550 - Earth sciences","2017-06-11T21:34:00Z",,"pub:168317","eth:48353","yes",,,,,,,,,"22595","imp59366b826251a68208||imp593653c09c2e128390","010564637",,"http://dx.doi.org/10.3929/ethz-a-010564637",,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::01709 - Lehre Umweltsystemwissenschaften::01707 - SR Umweltnaturwissenschaften::01714 - DR Umweltnaturwissenschaften / DR Environmental Sciences||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03690 - Lohmann, Ulrike / Lohmann, Ulrike","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03690 - Lohmann, Ulrike / Lohmann, Ulrike","01714||02350||03690","03690",,,,"Zürich","published",,,,,,"2017-07-26T20:46:00Z","2022-03-28T18:26:29Z","true","1 Band","ECOL||ECIT",,
