id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.other,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.title.alternative,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.orcidWorkCode,ethz.identifier.scopus,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.isSupplementTo,ethz.relation.isSupplementedBy,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.tag,ethz.title.subtitle,ethz.version.deposit
"123113","20.500.11850/3","Polster, Robert||Petropoulos, Christos J.||Bonhoeffer, Sebastian||Guillaume, Frédéric",,,,"2017-06-12T16:40:49Z","2017-06-12T16:40:49Z","2016-12",,,,,,"0737-4038||1537-1719",,"10.1093/molbev/msw206","http://hdl.handle.net/20.500.11850/123146","en","Oxford University Press",,,"Mutation||Genetic integration||M-matrix||G-matrix","Epistasis and Pleiotropy Affect the Modularity of the Genotype-Phenotype Map of Cross-Resistance in HIV-1",,"Journal Article","Metadata only",,,"2017-06-12T16:45:38Z",,"pub:185522",,"yes",,,,,,,,,,"imp593654e760ebf52850","000025306",,,"000387925300018","Mol Biol Evol","12","Molecular Biology and Evolution","33","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03584 - Bonhoeffer, Sebastian / Bonhoeffer, Sebastian","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03584 - Bonhoeffer, Sebastian / Bonhoeffer, Sebastian","03584","03584","Published online 27 September 2016.","3225","3213","Oxford","published",,,,"2017-07-25T11:16:43Z","2022-03-28T15:18:42Z","true",,"ECIT",,,
"123124","20.500.11850/3","Yu, Yuen-tsu N.||Kleiner, Manuel||Velicer, Gregory J.",,,,"2017-06-12T16:41:55Z","2017-06-12T16:41:55Z","2016-12",,,,,,"0021-9193||1098-5530",,"10.1128/jb.00389-16","http://hdl.handle.net/20.500.11850/123157","en","American Society for Microbiology",,,,"Spontaneous Reversions of an Evolutionary Trait Loss Reveal Regulators of a Small RNA That Controls Multicellular Development in Myxobacteria",,"Journal Article","Metadata only",,,"2017-06-12T16:45:38Z",,"pub:185535",,"yes",,,,,,,,,,"imp593654e7aa78762328","000006455",,"84997079608","000387854400004","J. Bacteriol.","23","Journal of Bacteriology","198","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03939 - Velicer, Gregory J. / Velicer, Gregory J.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03939 - Velicer, Gregory J. / Velicer, Gregory J.","03939","03939","Published online 12 September 2016.","3151","3142","Washington, DC","published",,,,"2017-07-12T15:32:17Z","2022-03-28T15:18:45Z","true",,"ECIT",,,
"225230","20.500.11850/3","Crowther, Thomas W.||Todd-Brown, Katherine E.O.||Rowe, Clara W.||Wieder, William R.||Carey, Joanna C.||Machmuller, Megan B.||Snoek, L. Basten||Fang, Shibo||Zhou, Guangsheng||Allison, Steven D.||Blair, John M.||Bridgham, Scott D.||Burton, Andrew J.||Carrillo, Yolima||Reich, Peter B.||Clark, James S.||Classen, Aimée T.||Dijkstra, Feike A.||Elberling, Bo||Emmett, Bridget A.||Estiarte, Marc||Frey, Serita D.||Guo, Jixun||Harte, John||Jiang, Lifen||Johnson, Bart R.||Kröel-Dulay, György||Larsen, Klaus S.||Laudon, Hjalmar||Lavallee, Jocelyn M.||Luo, Yiqi||Lupascu, Massimo||Ma, Linna||Marhan, Sven||Michelsen, Anders||Mohan, Jacqueline E.||Niu, Shuli||Pendall, E.G.||Peñuelas, J.||Pfeifer-Meister, Laurel||Poll, Christian||Reinsch, Sabine||Reynolds, Lorien L.||Schmidt, Inger K.||Sistla, Seeta A.||Sokol, Noah W.||Templer, Pamela H.||Treseder, Kathleen K.||Welker, Jeffrey M.||Bradford, Mark A.",,,,"2018-03-14T07:06:04Z","2018-03-14T07:02:23Z||2018-03-14T07:06:04Z","2016-12-01","2016-10-30",,,,,"0028-0836||1476-4687",,"10.1038/nature20150","http://hdl.handle.net/20.500.11850/249617","en","Nature",,,"Biogeochemistry||Carbon cycle","Quantifying global soil carbon losses in response to warming",,"Journal Article","Metadata only",,,"2018-03-14T07:02:32Z",,,,"yes",,,,,,,,,,,,,,,,,"Nature","540","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::09625 - Crowther, Thomas Ward / Crowther, Thomas Ward","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::09625 - Crowther, Thomas Ward / Crowther, Thomas Ward","09625","09625",,"108","104","London","published",,,,"2018-03-14T07:06:09Z","2022-03-28T19:26:32Z","true",,"FORM",,,
"236054","20.500.11850/3","Vorburger, Christoph||Rouchet, Romain",,,,"2018-05-23T09:57:33Z","2017-06-12T18:04:19Z||2018-05-23T09:57:33Z","2016-12",,"Background Insect parasitoids are under strong selection to overcome their hosts’ defences. In aphids, resistance to parasitoids is largely determined by the presence or absence of protective endosymbionts such as Hamiltonella defensa. Hence, parasitoids may become locally adapted to the prevalence of this endosymbiont in their host populations. To address this, we collected isofemale lines of the aphid parasitoid Lysiphlebus fabarum from 17 sites in Switzerland and France, at which we also estimated the frequency of infection with H. defensa as well as other bacterial endosymbionts in five important aphid host species. The parasitoids’ ability to overcome H. defensa-mediated resistance was then quantified by estimating their parasitism success on a single aphid clone (Aphis fabae fabae) that was either uninfected or experimentally infected with one of three different isolates of H. defensa.  Results The five aphid species (Aphis fabae fabae, A. f. cirsiiacanthoides, A. hederae, A. ruborum, A. urticata) differed strongly in the relative frequencies of infection with different bacterial endosymbionts, but there was also geographic variation in symbiont prevalence. Specifically, the frequency of infection with H. defensa ranged from 22 to 47 % when averaged across species. Parasitoids from sites with a high prevalence of H. defensa tended to be more infective on aphids possessing H. defensa, but this relationship was not significant, thus providing no conclusive evidence that L. fabarum is locally adapted to the occurrence of H. defensa. On the other hand, we observed a strong interaction between parasitoid line and H. defensa isolate on parasitism success, indicative of a high specificity of symbiont-conferred resistance.  Conclusions This study is the first, to our knowledge, to test for local adaptation of parasitoids to the frequency of defensive symbionts in their hosts. While it yielded useful information on the occurrence of facultative endosymbionts in several important host species of L. fabarum, it provided no clear evidence that parasitoids from sites with a high prevalence of H. defensa are better able to overcome H. defensa-conferred resistance. The strong genetic specificity in their interaction suggests that it may be more important for parasitoids to adapt to the particular strains of H. defensa in their host populations than to the general prevalence of this symbiont, and it highlights the important role symbionts can play in mediating host-parasitoid coevolution.","application/pdf","10.3929/ethz-b-000125396",,"1471-2148",,"10.1186/s12862-016-0811-0","http://hdl.handle.net/20.500.11850/125396","en","BioMed Central","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","Aphis||Bacterial endosymbionts||Defensive symbiosis||Hamiltonella||Local adaptation||Lysiphlebus||Parasitoids||Resistance","Are aphid parasitoids locally adapted to the prevalence of defensive symbionts in their hosts?",,"Journal Article","Open access",,,"2017-06-12T18:04:26Z",,"pub:187997",,"yes",,,,"Symbiont-mediated coevolution in an insect host-parasitoid system","146341","10.13039/501100001711","SNF","SNF-Förderungsprofessuren: Fortsetzungsgesuche",,"imp5936550f78adb96121",,,,"000389956900001","BMC evol. biol.",,"BMC Evolutionary Biology","16","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","03705","03705",,,"271","London","published",,,"true","2017-07-26T21:10:55Z","2020-02-15T13:10:22Z","true","11 p.","ECIT",,,"publishedVersion"
"121244","20.500.11850/5","Croll, Daniel",,,,"2017-06-12T13:47:32Z","2017-06-12T13:47:32Z","2016-12",,,,,,"0265-9247||1521-1878",,"10.1002/bies.201600195","http://hdl.handle.net/20.500.11850/121277","en","Wiley-VCH",,,,"Evolution in the absence of sex: ideas revisited in the post-genomics Age (retrospective on DOI 10.1002/bies.201300155)",,"Other Journal Item","Metadata only",,,"2017-06-12T13:54:25Z",,"pub:183371",,"yes",,,,,,,,,,"imp593654c3bcd1882484",,,"84992485941","000389987700003",,"12","BioEssays","38","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","03516","03516","Published online 19 September 2016.","1191","1191","Weinheim","published",,,"true","2017-07-14T22:10:09Z","2020-02-14T17:22:12Z","true",,"ECIT",,,
"124480","20.500.11850/3","Mohd-Assaad, Norfarhan||McDonald, Bruce A.||Croll, Daniel",,,,"2017-06-12T17:33:45Z","2017-06-12T17:33:45Z","2016-12",,,,,,"0962-1083||1365-294X",,"10.1111/mec.13916","http://hdl.handle.net/20.500.11850/124513","en","Wiley-Blackwell",,,"Agricultural ecosystem||Genome-wide association mapping||Plant pathogens||Population genomics||Rhynchosporium commune||Trade-offs","Multi-locus resistance evolution to azole fungicides in fungal plant pathogen populations",,"Journal Article","Metadata only",,,"2017-06-12T17:33:55Z",,"pub:187021",,"yes",,,,,,,,,,"imp593654ff4a85686821",,,,"000391939700009","Mol Ecol","24","Molecular Ecology","25","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","03516","03516","Published online 30 November 2016.","6142","6124","Oxford","published",,,"true","2017-07-31T15:16:29Z","2018-11-03T01:05:30Z","true",,"ECIT",,,
"122330","20.500.11850/3","Monchamp, Marie-Eve||Walser, Jean-Claude||Pomati, Francesco||Spaak, Piet",,,,"2017-06-12T15:32:25Z","2017-06-12T15:32:25Z","2016-11",,,,,,"0099-2240||1098-5336",,"10.1128/aem.02174-16","http://hdl.handle.net/20.500.11850/122363","en","American Society for Microbiology",,,,"Sedimentary DNA Reveals Cyanobacterial Community Diversity over 200 Years in Two Perialpine Lakes",,"Journal Article","Metadata only",,,"2017-06-12T15:39:17Z",,"pub:184658",,"yes",,,,,,,,,,"imp593654d936c7d65441","000006445",,,"000386072300019","Appl. Environ. Microbiol","21","Applied and Environmental Microbiology","82","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","03705","03705",,"6482","6472","Washington","published",,,,"2017-07-15T00:13:38Z","2020-02-14T17:28:53Z","true",,"ECIT",,,
"120265","20.500.11850/3","Rusert, Peter||Kouyos, Roger D.||Kadelka, Claus||Ebner, Hanna||Schanz, Merle||Huber, Michael||Braun, Dominique L.||Hoze, Nathanaël||Scherrer, Alexandra||Magnus, Carsten||Weber, Jacqueline||Uhr, Therese||Cippa, Valentina||Thorball, Christian W.||Kuster, Herbert||Cavassini, Matthias||Bernasconi, Enos||Hoffmann, Matthias||Calmy, Alexandra||Battegay, Manuel||Rauch, Andri||Yerly, Sabine||Aubert, Vincent||Klimkait, Thomas||Böni, Jürg||Fellay, Jacques||Regoes, Roland R.||Günthard, Huldrych F.||Trkola, Alexandra||Swiss HIV Cohort Study",,,,"2017-06-12T12:19:51Z","2017-06-12T12:19:51Z","2016-11",,,,,,"1078-8956||1546-170X",,"10.1038/nm.4187","http://hdl.handle.net/20.500.11850/120298","en","Nature Publ. Group",,,"Antibodies||Retrovirus||Viral Host Response","Determinants of HIV-1 broadly neutralizing antibody induction",,"Journal Article","Metadata only",,,"2017-06-12T12:24:46Z",,"pub:182363",,"yes",,,,,,,,,,"imp593654b2123b028439","001436844",,,"000387302300018","Nat Med","11","Nature Medicine","22","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02060 - Dep. Biosysteme / Dep. of Biosystems Science and Eng.::09490 - Stadler, Tanja / Stadler, Tanja||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03584 - Bonhoeffer, Sebastian / Bonhoeffer, Sebastian","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02060 - Dep. Biosysteme / Dep. of Biosystems Science and Eng.::09490 - Stadler, Tanja / Stadler, Tanja||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03584 - Bonhoeffer, Sebastian / Bonhoeffer, Sebastian","09490||03584","09490||03584","Published online 26 September 2016.","1267","1260","New York, NY","published",,,,"2017-07-15T10:17:44Z","2020-02-14T17:16:34Z","true",,"ECIT",,,
"367591","20.500.11850/3","Alexander, Jake M.||Diez, Jeffrey M.||Hart, Simon P.||Levine, Jonathan M.",,,,"2020-09-14T07:58:15Z","2017-06-12T14:10:22Z||2020-09-14T07:58:15Z","2016-11",,,,,,"0169-5347||1872-8383",,"10.1016/j.tree.2016.08.003","http://hdl.handle.net/20.500.11850/121476","en","Cell Press",,,,"When Climate Reshuffles Competitors: A Call for Experimental Macroecology",,"Journal Article","Metadata only",,,"2017-06-12T14:17:07Z",,"pub:183578",,"yes",,,,"Novel`interactions and species’ responses to climate change","678841","10.13039/501100000780","EC","H2020",,"imp593654c76349681239","000036164",,"84992359651","000386740900004","Trends Ecol Evol","11","Trends in Ecology & Evolution","31","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03909 - Levine, Jonathan M. (ehemalig) / Levine, Jonathan M. (former)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03909 - Levine, Jonathan M. (ehemalig) / Levine, Jonathan M. (former)","03909","03909",,"841","831","London","published",,,,"2017-07-15T04:22:32Z","2021-02-15T17:12:29Z","true",,"ECIT",,,
"121241","20.500.11850/3","Zhan, Fangfang||Xie, Yiekun||Zhu, Wen||Sun, Danli||McDonald, Bruce A.||Zhan, Jiasui",,,,"2017-06-12T13:47:16Z","2017-06-12T13:47:16Z","2016-11",,,,,,"0031-949X",,"10.1094/PHYTO-12-15-0338-R","http://hdl.handle.net/20.500.11850/121274","en","American Phytopathological Society",,,,"Linear correlation analysis of Zymoseptoria tritici aggressiveness with in vitro growth rate",,"Journal Article","Metadata only",,,"2017-06-12T13:54:25Z",,"pub:183368",,"yes",,,,,,,,,,"imp593654c3aaba425912","000052413",,"84994049595","000385900600002",,"11","Journal of Phytopathology","106","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","03516","03516",,"1261","1255","Lancaster, PA","published",,,,"2017-07-20T15:17:26Z","2018-11-03T00:24:32Z","true",,"ECIT",,,
"122237","20.500.11850/3","Zemp, Niklaus||Tavares, Raquel||Muyle, Aline||Charlesworth, Deborah||Marais, Gabriel A.B.||Widmer, Alex",,,,"2017-06-12T15:25:00Z","2017-06-12T15:25:00Z","2016-11",,,,,,"2055-026X||2055-0278",,"10.1038/nplants.2016.168","http://hdl.handle.net/20.500.11850/122270","en","Nature",,,,"Evolution of sex-biased gene expression in a dioecious plant",,"Journal Article","Metadata only",,,"2017-06-12T15:30:10Z",,"pub:184557",,"yes",,,,,,,,,,"imp593654d77dcb958718","010388540",,"84994682155","000395792200009","Nat Plants","11","Nature Plants","2","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","03706","03706",,,"16168","London","published",,,,"2017-07-18T13:45:40Z","2018-12-02T06:55:43Z","true","7 p.","ECIT",,,
"122163","20.500.11850/3","Hartikainen, Hanna||Bass, David||Briscoe, Andrew G.||Knipe, Hazel||Green, Andy J.||Okamura, Beth",,,,"2017-06-12T15:16:13Z","2017-06-12T15:16:13Z","2016-11",,,,,,"1879-0135||0020-7519",,"10.1016/j.ijpara.2016.07.006","http://hdl.handle.net/20.500.11850/122196","en","Elsevier",,,"eDNA||Myxozoa||Lineage-specific primers||Custom barcoding||Faecal DNA||Index misassignment||Myxosporea||Piscivore faeces","Assessing myxozoan presence and diversity using environmental DNA",,"Journal Article","Metadata only",,,"2017-06-12T15:20:40Z",,"pub:184481",,"yes",,,,,,,,,,"imp593654d6195e187927","004142603",,"84992521707","000387630100003","Int. J. Parasitol.","12","International Journal for Parasitology","46","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","03705","03705",,"792","781","Kidlington","published",,,,"2017-07-18T15:00:39Z","2021-02-14T14:41:00Z","true",,"ECIT",,,
"244279","20.500.11850/3","Baumgartner, Michael||Neu, Thomas R.||Blom, Judith F.||Pernthaler, Jakob",,,,"2018-07-18T15:27:36Z","2018-07-18T13:09:14Z||2018-07-18T15:26:55Z||2018-07-18T15:27:36Z","2016-11","2016-08-04",,,,,"1010-061X||1420-9101",,"10.1111/jeb.12957","http://hdl.handle.net/20.500.11850/276659","en","Wiley-Blackwell",,,"adaptation||experimental evolution||microbes||oligotrophy||phenotypic plasticity||predator–prey interactions||trade-offs","Protistan predation interferes with bacterial long-term adaptation to substrate restriction by selecting for defence morphotypes",,"Journal Article","Metadata only",,,"2018-07-18T13:09:15Z",,,,"no",,,,,,,,,,,,,,,"J. evol. biol.","11","Journal of Evolutionary Biology","29","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::09497 - Hall, Alex / Hall, Alex","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::09497 - Hall, Alex / Hall, Alex","09497","09497",,"2310","2297","Oxford","published",,,,"2018-07-18T15:26:59Z","2020-02-15T14:01:12Z","true",,"FORM",,,
"172755","20.500.11850/3","Kolář, Filip||Lučanová, Magdalena||Záveská, Eliška||Fuxová, Gabriela||Mandáková, Terezie||Španiel, Stanislav||Tsukuda, Senko||Svitok, Marek||Kolník, Martin||Gudžinskas, Zigmantas||Marhold, Karol",,,,"2017-08-15T12:21:12Z","2017-06-11T23:22:07Z||2017-08-15T12:21:12Z","2016-11","2015-02-24",,,,,"0024-4066||1095-8312",,"10.1111/bij.12479","http://hdl.handle.net/20.500.11850/110917","en","Wiley-Blackwell",,,"Contact zones||Cruciferae||Environmental predictors||Flow cytometry||Habitat differentiation||Polyploidy","Ecological segregation does not drive the intricate parapatric distribution of diploid and tetraploid cytotypes of the Arabidopsis arenosa group (Brassicaceae)",,"Journal Article","Metadata only",,,"2017-06-11T23:22:47Z",,"pub:172213",,"yes",,,,,,,,,,"imp593653fcccb7b36168",,,,,"Biol. J. Linn. Soc.","3","Biological Journal of the Linnean Society","119","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","03705","03705",,"688","673","Oxford","published",,,"true","2017-08-15T12:21:40Z","2022-03-28T17:23:49Z","true",,"ECIT",,,
"125346","20.500.11850/3","Anaya-Rojas, Jaime M.||Brunner, Franziska S.||Sommer, Nina||Seehausen, Ole||Eizaguirre, Christophe||Matthews, Blake",,,,"2017-06-12T18:04:08Z","2017-06-12T18:04:08Z","2016-11",,,,,,"1010-061X||1420-9101",,"10.1111/jeb.12934","http://hdl.handle.net/20.500.11850/125379","en","Wiley-Blackwell",,,"Adaptive divergence||Aquatic ecosystems||Diet||Parasites||Environmental change||Eutrophication||Metabolic condition||Three-spined stickleback||Trade-offs","The association of feeding behavior with the resistance and tolerance to parasites in recently diverged sticklebacks",,"Journal Article","Metadata only",,,"2017-06-12T18:04:26Z",,"pub:187976",,"yes",,,,,,,,,,"imp5936550f1899064016",,,,,"J. evol. biol.","11","Journal of Evolutionary Biology","29","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","03705","03705","Published online 23 July 2016.","2167","2157","Oxford","published",,,"true","2017-07-14T23:40:03Z","2018-11-03T01:18:45Z","true",,"ECIT",,,
"121243","20.500.11850/5","Croll, Daniel||Laine, Anna-Liisa",,,,"2017-06-12T13:47:26Z","2017-06-12T13:47:26Z","2016-11",,,,,,"0028-646X||1469-8137",,"10.1111/nph.14203","http://hdl.handle.net/20.500.11850/121276","en","Wiley-Blackwell",,,"Co-evolution||Host–pathogen interactions||Local adaptation||Microbotryum lychnidis-dioicae||Population genetics||Silene latifolia","Commentary. What the population genetic structures of host and pathogen tell us about disease evolution",,"Other Journal Item","Metadata only",,,"2017-06-12T13:54:25Z",,"pub:183370",,"yes",,,,,,,,,,"imp593654c3b765091604",,,"84992089840","000385797800002","New Phytol.","3","New Phytologist","212","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","03516","03516","First published 13 October 2016.","539","537","Oxford","published",,,"true","2017-07-14T22:12:59Z","2022-03-28T15:12:27Z","true",,"ECIT",,,
