id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.researchGroup,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.title.alternative,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.hasPart,ethz.relation.isNewVersionOf,ethz.relation.isPartOf,ethz.relation.isPreviousVersionOf,ethz.relation.isSupplementedBy,ethz.relation.references,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.title.subtitle,ethz.version.deposit,ethz.version.edition
"186040","20.500.11850/16","Burla, Joan-Bryce",,,"Kreuzer, Michael||Hillmann, Edna","2017-10-13T16:21:06Z","2017-06-12T19:24:16Z||2017-08-03T07:11:39Z||2017-06-11T22:49:03Z||2017-07-31T13:40:42Z||2017-10-13T16:21:06Z","2016","2016",,"application/pdf","10.3929/ethz-a-010656143",,,"http://hdl.handle.net/20.500.11850/127732||http://hdl.handle.net/20.500.11850/109745",,"http://hdl.handle.net/20.500.11850/183520","en","ETH Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","PFERDESTÄLLE (LANDWIRTSCHAFTLICHE GEBÄUDE)||OPEN STABLES + LOOSE HOUSING STABLES (AGRICULTURAL BUILDINGS)||GRUPPENHALTUNG (TIERHALTUNG)||EQUUS (ZOOLOGIE)||HORSE STABLES (AGRICULTURAL BUILDINGS)||SOZIALVERHALTEN (TIERSOZIOLOGIE)||EQUUS (ZOOLOGY)||NUTRITION, FEEDING AND FEEDSTUFFS OF HORSES AND OTHER EQUIDS (HORSE AND DONKEY HUSBANDRY)||ERNÄHRUNG, FÜTTERUNG UND FUTTER VON PFERDEN UND ANDEREN EQUIDEN (PFERDE- UND ESELHALTUNG)||GROUP REARING + GROUP HOUSING (ANIMAL HUSBANDRY)||OFFENSTÄLLE + LAUFSTÄLLE (LANDWIRTSCHAFTLICHE GEBÄUDE)||HORSES + HORSE BREEDING + HORSE HUSBANDRY||SOCIAL BEHAVIOUR (ANIMAL SOCIOLOGY)||PFERDE + PFERDEZUCHT + PFERDEHALTUNG","Effects of feeding management and lying area on the behaviour of group-housed horses",,"Doctoral Thesis","Open access",,"DDC - DDC::6 - Technology, medicine and applied sciences::630 - Agriculture||DDC - DDC::5 - Science::590 - Zoological sciences","2017-06-11T22:49:34Z",,"pub:190605||pub:170871","eth:49124","yes",,,,,,,,,"22942","imp593655346d72d97520||imp59366b90c8f1f28659||imp593653e7c91db79965","010656143",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)||ETH Zürich::00002 - ETH Zürich, direkt::00012 - Lehre und Forschung, direkt::00007 - Departemente, direkt::02350 - Departement Umweltsystemwissenschaften / Department of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences (IAS)::08682 - Einheit für Verhalten, Gesundheit und Tierwohl||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)||ETH Zürich::00002 - ETH Zürich, direkt::00012 - Lehre und Forschung, direkt::00007 - Departemente, direkt::02350 - Departement Umweltsystemwissenschaften / Department of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences (IAS)::08682 - Einheit für Verhalten, Gesundheit und Tierwohl","03428||08682||02350","03428||08682",,,,"Zürich","published",,,,,,,,"2017-09-07T09:44:10Z","2022-03-28T17:45:08Z","true","1 Band","ECOL||ECIT||ECIT",,,
"121792","20.500.11850/8","Meese, Susanne||Ulbrich, Susanne E.||Bollwein, Heinrich||Bruckmaier, Rupert||Wellnitz, Olga||Kreuzer, Michael||Röntgen, Monika||Gimsa, Ulrike||Schwarm, Angela","Skomiał, Jacek||Lapierre, Hélène",,,"2017-06-12T14:42:16Z","2017-06-12T14:42:16Z","2016",,,,,"978-90-8686-832-2||978-90-8686-286-3",,,,"http://hdl.handle.net/20.500.11850/121825","en","Wageningen Academic Publishers",,,"Energy partitioning||Leukocyte proliferation||Dairy cow||Early loctation","Relation of leukocyte activation and proliferation to feed efficiency in peripartal cows",,"Conference Paper","Metadata only","Energy and protein metabolism and nutrition : 5th EAAP International Symposium on Energy and Protein Metabolism and Nutrition, Krakow, Poland 12-15 September 2016",,"2017-06-12T14:44:42Z",,"pub:184083",,"yes","5th EAAP International Symposium on Energy and Protein Metabolism and Nutrition","September 12-15, 2016","Kraków, Poland",,,,,,,"imp593654cece45533452",,,,,,,"EAAP Scientific Series","137","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03999 - Ulbrich, Susanne / Ulbrich, Susanne||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03999 - Ulbrich, Susanne / Ulbrich, Susanne||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03999||03428","03999||03428",,"106","105","Wageningen","published",,,,,,,,"2017-07-17T10:59:37Z","2022-03-28T15:14:02Z","true",,"ECIT",,,
"121791","20.500.11850/8","Grandl, Florian||Kreuzer, Michael||Zeitz, Johanna O.||Schwarm, Angela","Skomiał, Jacek||Lapierre, Hélène",,,"2017-06-12T14:42:15Z","2017-06-12T14:42:15Z","2016",,,,,"978-90-8686-832-2||978-90-8686-286-3",,,,"http://hdl.handle.net/20.500.11850/121824","en","Wageningen Academic Publishers",,,"Energy balance||Energy utilisation||Dairy cow||Longevity||Forage-only","Age effects on energy balance of dairy cows subjected to different diet types since first calving",,"Conference Paper","Metadata only","Energy and protein metabolism and nutrition : 5th EAAP International Symposium on Energy and Protein Metabolism and Nutrition, Krakow, Poland 12-15 September 2016",,"2017-06-12T14:44:42Z",,"pub:184082",,"yes","5th EAAP International Symposium on Energy and Protein Metabolism and Nutrition","September 12-15, 2016","Kraków, Poland",,,,,,,"imp593654cec8cdb27130",,,,,,,"EAAP Scientific Series","137","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"74","73","Wageningen","published",,,,,,,,"2017-07-19T13:20:16Z","2022-03-28T15:14:01Z","true",,"ECIT",,,
"121790","20.500.11850/10","Leparmarai, Paul T.||Kreuzer, Michael||Gluecks, Ilona||Mwangi, Miano||Marquardt, Svenja",,,,"2017-06-12T14:42:14Z","2017-06-12T14:42:14Z","2016",,,,,"978-3-7369-9341-9||3-7369-9341-2",,,,"http://hdl.handle.net/20.500.11850/121823","en","Cuvillier Verlag",,,,"Performance of Camels and Cattle Kept Extensively on East African Rangelands",,"Other Conference Item","Metadata only","Solidarity in a competing world - fair use of resources : Tropentag 2016, International Research on Food Security, Natural Resource Management and Rural Development : book of abstracts",,"2017-06-12T14:44:42Z",,"pub:184081",,"yes","Tropentag 2016","September 18-21, 2016","Wien, Austria",,,,,,,"imp593654cec5d5981907",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"166","166","Göttingen","published",,,,,,,,"2017-07-13T02:43:42Z","2022-03-28T15:14:00Z","true",,"ECIT",,,
"121783","20.500.11850/10","Marquardt, Svenja||Jaoquin, N.||Kreuzer, Michael","Freyer, Bernhard||Tielkes, Eric",,,"2017-06-12T14:41:42Z","2017-06-12T14:41:42Z","2016",,,,,"978-3-7369-9341-9||3-7369-9341-2",,,,"http://hdl.handle.net/20.500.11850/121816","en","Cuvillier Verlag",,,,"Seasonal Behaviour of Criollo-Chaqueno Compared to Crossbreds Kept in the Chaco Forests of Bolivia",,"Other Conference Item","Metadata only","Solidarity in a competing world - fair use of resources : Tropentag 2016, International Research on Food Security, Natural Resource Management and Rural Development : book of abstracts",,"2017-06-12T14:44:42Z",,"pub:184074",,"yes","Tropentag 2016","September 18-21, 2016","Wien, Austria",,,,,,,"imp593654cea221968558",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"176","176","Göttingen","published",,,,,,,,"2017-07-13T02:43:43Z","2022-03-28T15:13:59Z","true",,"ECIT",,,
"121793","20.500.11850/8","Wang, Shaopu||Meese, Susanne||Ulbrich, Susanne E.||Röntgen, Monika||Kreuzer, Michael||Schwarm, Angela","Skomiał, Jacek||Lapierre, Hélène",,,"2017-06-12T14:42:17Z","2017-06-12T14:42:17Z","2016",,,,,"978-90-8686-832-2||978-90-8686-286-3",,,,"http://hdl.handle.net/20.500.11850/121826","en","Wageningen Academic Publishers",,,"Immune cell||Cell cycle||Early lactation||Metabolic load||Immune modulator","Effect of plasma factors on in vitro activation and proliferation of leukocytes from peripartal cows",,"Conference Paper","Metadata only","Energy and protein metabolism and nutrition : 5th EAAP International Symposium on Energy and Protein Metabolism and Nutrition, Krakow, Poland 12-15 September 2016",,"2017-06-12T14:44:42Z",,"pub:184084",,"yes","5th EAAP International Symposium on Energy and Protein Metabolism and Nutrition","September 12-15, 2016","Kraków, Poland",,,,,,,"imp593654ced3dad39717",,,,,,,"EAAP Scientific Series","137","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03999 - Ulbrich, Susanne / Ulbrich, Susanne||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03999 - Ulbrich, Susanne / Ulbrich, Susanne||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03999||03428","03999||03428",,"148","147","Wageningen","published",,,,,,,,"2017-07-13T19:37:06Z","2022-03-28T15:14:03Z","true",,"ECIT",,,
"121796","20.500.11850/8","Grosse Brinkhaus, Anja||Bee, Giuseppe||Dohme-Meier, Frigga||Kreuzer, Michael||Zeitz, Johanna O.","Skomiał, Jacek||Lapierre, Hélène",,,"2017-06-12T14:42:24Z","2017-06-12T14:42:24Z","2016",,,,,"978-90-8686-832-2||978-90-8686-286-3",,,,"http://hdl.handle.net/20.500.11850/121829","en","Wageningen Academic Publishers",,,"Condensed tannins||Birdsfoof trefoil||Polyphenol oxidase||Sainfoin","Impact of silages with bioactive compounds on ruminal fermentation and microbial protein synthesis",,"Conference Paper","Metadata only","Energy and protein metabolism and nutrition : 5th EAAP International Symposium on Energy and Protein Metabolism and Nutrition, Krakow, Poland 12-15 September 2016",,"2017-06-12T14:44:42Z",,"pub:184087",,"yes","5th EAAP International Symposium on Energy and Protein Metabolism and Nutrition","September 12-15, 2016","Kraków, Poland",,,,,,,"imp593654cee3c6e49082",,,,,,,"EAAP Scientific Series","137","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"312","311","Wageningen","published",,,,,,,,"2017-07-13T02:53:30Z","2022-03-28T15:14:06Z","true",,"ECIT",,,
"121795","20.500.11850/8","Mueller, Sabine||Messikommer, Ruth E.||Kreuzer, Michael||Gangnat, Isabelle D.M.","Skomiał, Jacek||Lapierre, Hélène",,,"2017-06-12T14:42:23Z","2017-06-12T14:42:23Z","2016",,,,,"978-90-8686-832-2||978-90-8686-286-3",,,,"http://hdl.handle.net/20.500.11850/121828","en","Wageningen Academic Publishers",,,"Methionine||Dual purpose poultry||Layer||Egg quality","Laying performance of layer vs dual purpose genotypes under low methionine supply",,"Conference Paper","Metadata only","Energy and protein metabolism and nutrition : 5th EAAP International Symposium on Energy and Protein Metabolism and Nutrition, Krakow, Poland 12-15 September 2016",,"2017-06-12T14:44:42Z",,"pub:184086",,"yes","5th EAAP International Symposium on Energy and Protein Metabolism and Nutrition","September 12-15, 2016","Kraków, Poland",,,,,,,"imp593654cedea6426765",,,,,,,"EAAP Scientific Series","137","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"302","301","Wageningen","published",,,,,,,,"2017-07-13T19:37:02Z","2022-03-28T15:14:05Z","true",,"ECIT",,,
"121794","20.500.11850/8","Ruiz Ascacibar, Isabel||Stoll, Peter||Bee, Giuseppe","Skomiał, Jacek||Lapierre, Hélène",,,"2017-06-12T14:42:22Z","2017-06-12T14:42:22Z","2016",,,,,"978-90-8686-832-2||978-90-8686-286-3",,,"10.3920/978-90-8686-832-2","http://hdl.handle.net/20.500.11850/121827","en","Wageningen Academic Publishers",,,"Ileum||Metabolic||Microbiota||Transcriptome","Impact of dietary crude protein and amino acid restriction on the amino acid deposition rate and profile in the empty body of modern Swiss Large White pigs",,"Conference Paper","Metadata only","Energy and protein metabolism and nutrition : 5th EAAP International Symposium on Energy and Protein Metabolism and Nutrition, Krakow, Poland 12-15 September 2016",,"2017-06-12T14:44:42Z",,"pub:184085",,"yes","5th EAAP International Symposium on Energy and Protein Metabolism and Nutrition","September 12-15, 2016","Kraków, Poland",,,,,,,"imp593654ced9b5773939",,,,,,,"EAAP Scientific Series","137","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"174","173","Wageningen","published",,,,,,,,"2017-07-13T19:37:01Z","2022-03-28T15:14:04Z","true",,"ECIT",,,
"121797","20.500.11850/10","Mueller, Sabine||Messikommer, Ruth E.||Kreuzer, Michael||Gangnat, Isabelle D.M.",,,,"2017-06-12T14:42:25Z","2017-06-12T14:42:25Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/121830","en","25th World's Poultry Congress (2016)",,,,"Do dual purpose layers need the same dietary concentration of metabolizable energy as specialized layers?",,"Other Conference Item","Metadata only","The Proceedings of XXV World's Poultry Congress 2016 — Abstracts",,"2017-06-12T14:44:42Z",,"pub:184088",,"yes","25th World's Poultry Congress (2016)","September 5-9, 2016","Beijing, China",,,,,,,"imp593654cee8f3d86707",,,,,,,,"25","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"80","80","Beijing","published",,,,,,,,"2017-07-13T02:53:31Z","2022-03-28T15:14:07Z","true",,"ECIT",,,
"121801","20.500.11850/8","Koczura, Madeline||Pervier, Steve||Kreuzer, Michael||Bruckmaier, Rupert||Berard, Joel","Casasús, I.||Lombardi, G.",,,"2017-06-12T14:42:28Z","2017-06-12T14:42:28Z","2016",,,,,,"0025-8261",,,"http://hdl.handle.net/20.500.11850/121834","en","CIHEAM",,,"Alpine farming system||Aosta Red-pied cows||Milking characteristics||Feeding behaviour","Influence of alpine grazing time on feeding behaviour, milk yield and milking characteristics on Aosta Red-Pied cows",,"Conference Paper","Metadata only","Mountain pastures and livestock farming facing uncertainty: Environmental, technical and socio‐economic challenges. Proc. 19th Meeting of the FAO-CIHEAM Mountain Pastures Network",,"2017-06-12T14:44:42Z",,"pub:184093",,"yes","19th Meeting of the FAO-CIHEAM Mountain Pastures sub-network","June 14-16, 2016","Zaragoza, Spain",,,,,,,"imp593654cef0e8e85123","000011126",,,,,,"Options méditerranéennes","116","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"166","163","Paris","published",,,,,,,,"2017-07-13T19:37:07Z","2022-03-28T15:14:11Z","true",,"ECIT",,,
