id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.identifier.arxiv,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.isCitedBy,ethz.relation.isNewVersionOf,ethz.relation.isPartOf,ethz.relation.isPreviousVersionOf,ethz.relation.isReferencedBy,ethz.relation.references,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.tag,ethz.title.subtitle,ethz.version.deposit
"464459","20.500.11850/3","Schlagenhauf, Lukas||Buerki-Thurnherr, Tina||Kuo, Yu-Ying||Wichser, Adrian||Nüesch, Frank||Wick, Peter||Wang, Jing",,,"2022-08-24T06:45:55Z","2017-06-11T18:42:32Z||2022-08-24T06:45:55Z","2015-09-01","2015-08-06","Studies combining both the quantification of free nanoparticle release and the toxicological investigations of the released particles from actual nanoproducts in a real-life exposure scenario are urgently needed, yet very rare. Here, a new measurement method was established to quantify the amount of free-standing and protruding multiwalled carbon nanotubes (MWCNTs) in the respirable fraction of particles abraded from a MWCNT–epoxy nanocomposite. The quantification approach involves the prelabeling of MWCNTs with lead ions, nanocomposite production, abrasion and collection of the inhalable particle fraction, and quantification of free-standing and protruding MWCNTs by measuring the concentration of released lead ions. In vitro toxicity studies for genotoxicity, reactive oxygen species formation, and cell viability were performed using A549 human alveolar epithelial cells and THP-1 monocyte-derived macrophages. The quantification experiment revealed that in the respirable fraction of the abraded particles, approximately 4000 ppm of the MWCNTs were released as exposed MWCNTs (which could contact lung cells upon inhalation) and approximately 40 ppm as free-standing MWCNTs in the worst-case scenario. The release of exposed MWCNTs was lower for nanocomposites containing agglomerated MWCNTs. The toxicity tests revealed that the abraded particles did not induce any acute cytotoxic effects.","application/pdf","10.3929/ethz-b-000103126",,"0013-936X||1520-5851",,"10.1021/acs.est.5b02750","http://hdl.handle.net/20.500.11850/103126","en","American Chemical Society","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Carbon nanotubes released from an epoxy-based nanocomposite: quantification and particle toxicity","Journal Article","Open access",,,"2017-06-11T18:42:59Z",,"pub:161322",,"yes",,,,,,"imp59365360b820579836",,,,"000360773600041","Environ. Sci. Technol.","17","Environmental Science & Technology","49","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03887 - Wang, Jing / Wang, Jing","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03887 - Wang, Jing / Wang, Jing","03887","03887",,"10623","10616","Washington, DC","published",,,,,,,,"2017-07-14T17:08:10Z","2023-02-07T05:34:33Z","true",,"ECIT",,,"publishedVersion"
"464456","20.500.11850/3","Chaudhary, Abhishek||Verones, Francesca||de Baan, Laura||Hellweg, Stefanie",,,"2022-08-24T06:41:32Z","2017-06-11T18:42:30Z||2022-08-24T06:41:32Z","2015-08-18","2015-07-21","Habitat degradation and subsequent biodiversity damage often take place far from the place of consumption because of globalization and the increasing level of international trade. Informing consumers and policy makers about the biodiversity impacts “hidden” in the life cycle of imported products is an important step toward achieving sustainable consumption patterns. Spatially explicit methods are needed in life cycle assessment to accurately quantify biodiversity impacts of products and processes. We use the Countryside species–area relationship (SAR) to quantify regional species loss due to land occupation and transformation for five taxa and six land use types in 804 terrestrial ecoregions. Further, we calculate vulnerability scores for each ecoregion based on the fraction of each species’ geographic range (endemic richness) hosted by the ecoregion and the IUCN assigned threat level of each species. Vulnerability scores are multiplied with SAR-predicted regional species loss to estimate potential global extinctions per unit of land use. As a case study, we assess the land use biodiversity impacts of 1 kg of bioethanol produced using six different feed stocks in different parts of the world. Results show that the regions with highest biodiversity impacts differed markedly when the vulnerability of species was included.","application/pdf","10.3929/ethz-b-000103123",,"0013-936X||1520-5851",,"10.1021/acs.est.5b02507","http://hdl.handle.net/20.500.11850/103123","en","American Chemical Society","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Quantifying Land Use Impacts on Biodiversity: Combining Species-Area Models and Vulnerability Indicators","Journal Article","Open access",,,"2017-06-11T18:42:59Z",,"pub:161319",,"yes",,,,,,"imp593653609f8d023736",,"84939640885",,,"Environ. Sci. Technol.","16","Environmental Science & Technology","49","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","03732","03732",,"9995","9987","Washington, DC","published",,,,,,,,"2017-07-12T17:40:16Z","2023-02-07T05:34:31Z","true",,"ECIT",,,"publishedVersion"
"464454","20.500.11850/3","Heeren, Niko||Mutel, Christopher Lucien||Steubing, Bernhard||Ostermeyer, York||Wallbaum, Holger||Hellweg, Stefanie",,,"2022-08-24T06:37:43Z","2017-06-11T18:42:31Z||2022-08-24T06:37:43Z","2015-08-18","2015-07-15","The goal of this study was to identify drivers of environmental impact and quantify their influence on the environmental performance of wooden and massive residential and office buildings. We performed a life cycle assessment and used thermal simulation to quantify operational energy demand and to account for differences in thermal inertia of building mass. Twenty-eight input parameters, affecting operation, design, material, and exogenic building properties were sampled in a Monte Carlo analysis. To determine sensitivity, we calculated the correlation between each parameter and the resulting life cycle inventory and impact assessment scores. Parameters affecting operational energy demand and energy conversion are the most influential for the building’s total environmental performance. For climate change, electricity mix, ventilation rate, heating system, and construction material rank the highest. Thermal inertia results in an average 2–6% difference in heat demand. Nonrenewable cumulative energy demand of wooden buildings is 18% lower, compared to a massive variant. Total cumulative energy demand is comparable. The median climate change impact is 25% lower, including end-of-life material credits and 22% lower, when credits are excluded. The findings are valid for small offices and residential buildings in Switzerland and regions with similar building culture, construction material production, and climate.","application/pdf","10.3929/ethz-b-000103124",,"0013-936X||1520-5851",,"10.1021/acs.est.5b01735","http://hdl.handle.net/20.500.11850/103124","en","American Chemical Society","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Environmental impact of buildings - what matters?","Journal Article","Open access",,,"2017-06-11T18:42:59Z",,"pub:161320",,"yes",,,,,,"imp59365360a67e672053",,"84939642566",,,"Environ. Sci. Technol.","16","Environmental Science & Technology","49","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","03732||03732","03732",,"9841","9832","Washington, DC","published",,,,,,,,"2017-07-18T13:19:48Z","2023-02-07T05:34:29Z","true",,"ECIT",,,"publishedVersion"
"102310","20.500.11850/3","Schlagenhauf, Lukas||Kuo, Yu-Ying||Michel, Silvain||Terrasi, Giovanni||Wang, Jing",,,"2017-06-11T18:14:58Z","2017-06-11T18:14:58Z","2015-08-03",,,,,,"1545-9624||1545-9632",,"10.1080/15459624.2015.1029614","http://hdl.handle.net/20.500.11850/102343","en","Taylor & Francis",,,"Airborne exposures||Carbon fiber reinforced polymer||Fiber||Occupational health","Exposure Assessment of a High-energy Tensile Test With Large Carbon Fiber Reinforced Polymer Cables","Journal Article","Metadata only",,,"2017-06-11T18:15:23Z",,"pub:160474",,"yes",,,,,,"imp5936534e1383c19017","004601635",,,"000357069400001","J. occup. environ. hyg. (Print)","8","Journal of occupational and environmental hygiene","12","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03887 - Wang, Jing / Wang, Jing","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03887 - Wang, Jing / Wang, Jing","03887","03887","Published online 30 June 2015.","D183","D178","London","published",,,,,,,,"2017-07-14T12:18:10Z","2018-11-02T19:28:09Z","true",,"ECIT",,,
"104620","20.500.11850/3","Jagdhuber, Thomas||Hajnsek, Irena||Papathanassiou, Konstantinos P.",,,"2017-06-11T19:31:37Z","2017-06-11T19:31:37Z","2015-08",,,,,,"1939-1404||2151-1535",,"10.1109/JSTARS.2014.2371468","http://hdl.handle.net/20.500.11850/104653","en","IEEE",,,,"An Iterative Generalized Hybrid Decomposition for Soil Moisture Retrieval under Vegetation Cover Using Fully Polarimetric SAR","Journal Article","Metadata only",,,"2017-06-11T19:31:43Z",,"pub:163792",,"yes",,,,,,"imp593653824150080909","005513175","84941892639",,"000361339200015","IEEE j. sel. top. appl. earth obs. remote sens.","8","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","8","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849","Manuscript received 31 December 2013, Revised 7 June 2014, Accepted 1 November 2014, Date of publication 4 December 2014.","3922","3911","Piscataway, NJ","published",,,,,,,,"2017-07-12T15:56:03Z","2021-02-14T13:20:16Z","true",,"ECIT",,,
"103873","20.500.11850/3","Künzle, Rahel||Pronk, Wouter||Morgenroth, Eberhard||Larsen, Tove A.",,,"2017-06-11T19:11:25Z","2017-06-11T19:11:25Z","2015-08",,,,,,"2043-9083",,"10.2166/washdev.2015.116","http://hdl.handle.net/20.500.11850/103906","en","IWA Publishing",,,"Blue diversion||Maintenance||Resilience||Sustainable development||Urban slums","An energy-efficient membrane bioreactor for on-site treatment and recovery of wastewater","Journal Article","Metadata only",,,"2017-06-11T19:12:07Z",,"pub:162447",,"yes",,,,,,"imp593653722091f56302","007309582","84940031848",,"000360308500011",,"3","Journal of Water, Sanitation and Hygiene for Development","5","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","03832","03832",,"455","448","London","published",,,,,,,,"2017-07-13T13:57:40Z","2021-02-14T13:15:01Z","true",,"ECIT",,,
"101917","20.500.11850/3","Schakel, Wouter||Pfister, Stephan||Ramirez, Andrea",,,"2017-06-11T18:00:39Z","2017-06-11T18:00:39Z","2015-08",,,,,,"1750-5836||1878-0148",,"10.1016/j.ijggc.2015.05.031","http://hdl.handle.net/20.500.11850/101950","en","Elsevier",,,"CCS||Water stress||Power sector||Cooling water||Prospective scenarios||Europe","Exploring the potential impact of implementing carbon capture technologies in fossil fuel power plants on regional European water stress index levels","Journal Article","Metadata only",,,"2017-06-11T18:01:00Z",,"pub:160063",,"yes",,,,,,"imp59365344cdfb734597","005382803","84930934625",,"000358627100028",,,"International Journal of Greenhouse Gas Control","39","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","03732","03732","Received 25 February 2015, Received in revised form 24 April 2015, Accepted 21 May 2015, Published online 2 June 2015.","328","318","New York, NY","published",,"10.3929/ethz-b-000105288",,,,,,"2017-07-13T14:42:39Z","2021-02-14T13:04:23Z","true",,"ECIT",,,
"112611","20.500.11850/3","Tout, Jessica||Jeffries, Thomas C.||Petrou, Katherina||Tyson, Gene W.||Webster, Nicole S.||Garren, Melissa||Stocker, Roman||Ralph Peter J.||Seymour, Justin R.",,,"2017-06-12T00:20:39Z","2017-06-12T00:20:39Z","2015-08",,,,,,"1751-7362||1751-7370",,"10.1038/ismej.2014.261","http://hdl.handle.net/20.500.11850/112644","en","Nature",,,,"Chemotaxis by natural populations of coral reef bacteria","Journal Article","Metadata only",,,"2017-06-12T00:21:34Z",,"pub:174231",,"no",,,,,,"imp593654177abf481978","005502685","84937725827",,,"ISME J","8","The ISME Journal","9","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::09467 - Stocker, Roman / Stocker, Roman","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::09467 - Stocker, Roman / Stocker, Roman","09467","09467","Published online 22 July 2014.","1777","1764","Basingstoke","published",,,,,,,,"2017-07-17T08:48:25Z","2021-02-14T13:57:14Z","true",,"ECIT",,,
"102055","20.500.11850/3","Chen, Sheng-Chieh||Wang, Jing||Fissan, Heinz||Pui, David Y.H.",,,"2017-06-11T18:07:36Z","2017-06-11T18:07:36Z","2015-08",,,,,,"0278-6826||1521-7388",,"10.1080/02786826.2015.1052038","http://hdl.handle.net/20.500.11850/102088","en","Taylor & Francis",,,,"Optimizing Filtration Experiments for Length and Fractal Dimension Characterization of Non- Spherical Particles","Journal Article","Metadata only",,,"2017-06-11T18:08:34Z",,"pub:160213",,"yes",,,,,,"imp59365347e834a78410","000016965",,,"000356478100001","Aerosol Sci. Tech.","8","Aerosol Science and Technology","49","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03887 - Wang, Jing / Wang, Jing","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03887 - Wang, Jing / Wang, Jing","03887","03887","Received 27 January 2015, Accepted 5 May 2015, Published online 21 May 2015.","555","547","London","published",,,,,,,,"2017-07-13T18:48:14Z","2022-03-28T13:57:10Z","true",,"ECIT",,,
"100315","20.500.11850/3","Marino, A.||Hajnsek, I.",,,"2017-06-11T17:08:49Z","2017-06-11T17:08:49Z","2015-08",,,,,,"0196-2892||1558-0644",,"10.1109/TGRS.2015.2402312","http://hdl.handle.net/20.500.11850/100348","en","IEEE",,,"Polarimetry||Ship detection||Synthetic aperture radar (SAR)","Statistical Tests for a Ship Detector Based on the Polarimetric Notch Filter","Journal Article","Metadata only",,,"2017-06-11T17:09:17Z",,"pub:157411",,"yes",,,,,,"imp593653201a16c12413","000008169","84926218060",,"000351763800035","IEEE Trans. Geosci. Remote Sens","8","IEEE Transactions on Geoscience and Remote Sensing","53","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849","Received 22 August 2014, Revised 18 December 2014 and 9 January 2015, Accepted 21 January 2015, Published online 5 March 2015.","4595","4578","New York, NY","published",,,,,,,,"2017-07-15T16:03:47Z","2023-02-06T12:53:34Z","true",,"ECIT",,,
