id,collection,dc.contributor.author,dc.contributor.contactPerson,dc.contributor.dataCollector,dc.contributor.editor,dc.contributor.researcher,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.created,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.title.alternative,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.collected,ethz.date.deposited,ethz.date.embargoend,ethz.date.retentionend,ethz.date.retentionendDate,ethz.description.methods,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.geolocation.placename,ethz.geolocation.pointlat,ethz.geolocation.pointlong,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.orcidWorkCode,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.continues,ethz.relation.hasPart,ethz.relation.isCitedBy,ethz.relation.isDocumentedBy,ethz.relation.isNewVersionOf,ethz.relation.isOriginalFormOf,ethz.relation.isPartOf,ethz.relation.isPreviousVersionOf,ethz.relation.isReferencedBy,ethz.relation.isSourceOf,ethz.relation.isSupplementTo,ethz.relation.isSupplementedBy,ethz.relation.isVariantFormOf,ethz.relation.references,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.tag,ethz.title.subtitle,ethz.version.deposit,ethz.version.edition
"305232","20.500.11850/3","Arzate, S.||Pfister, Stephan||Oberschelp, Christopher||Sánchez Pérez, José A.",,,,,,"2019-08-15T07:13:40Z","2019-08-15T02:57:55Z||2019-08-15T07:13:40Z",,"2019-12-01","2019-07-26",,,,,"0048-9697||1879-1026",,"10.1016/j.scitotenv.2019.07.378","http://hdl.handle.net/20.500.11850/358614","en","Elsevier",,,"Water scarcity||Advanced oxidation process||Agricultural irrigation||Environmental evaluation||Reclaimed wastewater","Environmental impacts of an advanced oxidation process as tertiary treatment in a wastewater treatment plant",,"Journal Article","Metadata only",,,,"2019-08-15T02:57:59Z",,,,,"yes",,,,,,,,,,,,,,"85070295107",,"000496780900122","Sci. Total Environ.",,"Science of The Total Environment","694","ETH Zürich||ETH Zürich||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","03732","03732",,,"133572","Amsterdam","published",,,,,,,,,,,,,,,,"2019-08-15T07:13:49Z","2022-03-28T23:28:51Z","true","10 p.","SCOPUS",,,,
"339279","20.500.11850/10","Bogena, Heye R.||Kiese, Ralf||Puetz,Thomas||Schrön, Martin||Schmid, Hans P.||Merz, Bruno||Priesack, Eckart||Hajnsek, Irena||Zacharias, Steffen||Heinrich, Ingo||Kunkel, Ralf||Dietrich, Peter||Kunstmann, Harald||Brauer, Achim||Borg, Erik||Vereecken, Harry",,,,,,"2020-03-06T16:09:18Z","2020-01-27T10:01:34Z||2020-03-06T16:09:18Z",,"2019-12",,,,,,,,,"http://hdl.handle.net/20.500.11850/394154","en","American Geophysical Union",,,,"TERENO: A decade of long-term observatory based terrestrial research in Germany",,"Other Conference Item","Metadata only",,,,"2020-01-27T10:01:41Z",,,,,"yes","AGU Fall Meeting 2019","December 9-13, 2019","New Orleans, Louisiana, USA",,,,,,,,,,,,"https://agu.confex.com/agu/fm19/meetingapp.cgi/Paper/498222",,,,"AGU Fall Meeting Abstracts",,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849","Conference lecture on 9. December 2019.",,"PA13B-0990","s.l.","published",,,,,,,,,,,,,,,,"2020-03-06T16:09:31Z","2022-03-29T01:15:17Z","true","1 p.","FORM",,,,
"335155","20.500.11850/10","Manoli, Gabriele||Meili, Naika||Bou-Zeid, Elie||Katul, Gabriel G.||Burlando, Paolo||Fatichi, Simone",,,,,,"2020-02-10T11:38:47Z","2020-01-22T15:51:45Z||2020-02-10T11:38:47Z",,"2019-12",,,,,,,,,"http://hdl.handle.net/20.500.11850/393216","en","American Geophysical Union",,,,"Effects of green spaces on urban climate and hydrology from global to local scales",,"Other Conference Item","Metadata only",,,,"2020-01-22T15:51:54Z",,,,,"yes","AGU Fall Meeting 2019","December 9-13, 2019","San Francisco, CA, USA",,,,,,,,,,,,"https://agu.confex.com/agu/fm19/meetingapp.cgi/Paper/515851",,,,"AGU Fall Meeting Abstracts",,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473","Conference lecture on December 10, 2019.",,"H21F-02","s.l.","published",,,,,,,,,,,,,,,,"2020-02-10T11:38:59Z","2022-03-29T00:57:01Z","true","1 p.","FORM",,,,
"335151","20.500.11850/10","Battista, Giulia||Molnar, Peter||Schlunegger, Fritz||Burlando, Paolo",,,,,,"2020-02-10T11:26:12Z","2019-10-08T12:32:10Z||2019-10-11T12:41:44Z||2019-10-11T12:46:12Z||2020-02-10T11:26:12Z",,"2019-12",,,,,,,,,"http://hdl.handle.net/20.500.11850/369170","en","American Geophysical Union",,,,"Including localized sediment sources in catchment-scale sediment production and transport modelling",,"Other Conference Item","Metadata only",,,,"2019-10-08T12:32:20Z",,,,,"yes","AGU Fall Meeting 2019","December 9-13, 2019","San Francisco, CA, USA",,,,,,,,,,,,"https://agu.confex.com/agu/fm19/meetingapp.cgi/Paper/538793",,,,"AGU Fall Meeting Abstracts",,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473","Poster abstract. Poster presented on December 11, 2019.",,"EP33E-2381","s.l.","published",,,,,,,,,,,,,,,,"2020-02-10T11:26:26Z","2022-03-29T00:56:59Z","true","1 p.","FORM",,,,
"335152","20.500.11850/10","Bergami, Gianluca||Molnar, Peter||Burlando, Paolo",,,,,,"2020-02-10T11:31:25Z","2019-10-08T13:41:55Z||2019-10-11T12:55:00Z||2020-02-10T11:31:25Z",,"2019-12",,,,,,,,,"http://hdl.handle.net/20.500.11850/369223","en","American Geophysical Union",,,,"Simulating the Effects of Flow Regulation and Climate Change on Riparian Vegetation in an Alpine Gravel-Bed Braided River",,"Other Conference Item","Metadata only",,,,"2019-10-08T13:42:05Z",,,,,"yes","AGU Fall Meeting 2019","December 9-13, 2019","San Francisco, CA, USA",,,,,,,,,,,,"https://agu.confex.com/agu/fm19/meetingapp.cgi/Paper/587149",,,,"AGU Fall Meeting Abstracts",,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473","Conference lecture on December 10, 2019.",,"H22F-03","s.l.","published",,,,,,,,,,,,,,,,"2020-02-10T11:31:38Z","2022-03-29T00:57:00Z","true","1 p.","FORM",,,,
"335127","20.500.11850/10","Botter, Martina||Burlando, Paolo||Fatichi, Simone",,,,,,"2020-02-10T10:26:12Z","2019-10-08T12:28:45Z||2019-10-11T12:46:26Z||2019-10-11T12:46:57Z||2019-10-11T12:48:11Z||2020-02-10T10:26:12Z",,"2019-12",,,,,,,,,"http://hdl.handle.net/20.500.11850/369167","en","American Geophysical Union",,,,"Timing and Vertical Distribution of Solute Input Drive Concentration-Discharge Relations",,"Other Conference Item","Metadata only",,,,"2019-10-08T12:28:54Z",,,,,"yes","AGU Fall Meeting 2019","December 9-13, 2019","San Francisco, CA, USA",,,,,,,,,,,,"https://agu.confex.com/agu/fm19/meetingapp.cgi/Paper/505756",,,,"AGU Fall Meeting Abstracts",,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473","Conference lecture on December 10, 2019.",,"H23B-06","s.l.","published",,,,,,,,,,,,,,,,"2019-10-11T12:46:35Z","2022-03-29T00:56:48Z","true","1 p.","FORM",,,,
"430134","20.500.11850/3","Nissan, Alon||Berkowitz, Brian",,,,,,"2021-12-16T09:36:37Z","2021-12-15T07:18:25Z||2021-12-16T09:36:37Z",,"2019-12","2019-11-22","We study the synergistic effects of the Péclet number and the length scale of medium heterogeneity on the evolution of bimolecular reactive transport between mobile and immobile species. We performed a suite of numerical simulations at the Darcy scale that quantify the instantaneous, irreversible bimolecular reaction Aaq+Bs→Caq, under various transport conditions (Péclet numbers) and porous media configurations (correlation lengths). We find that the global reaction rate is sensitive to both the Péclet number and the correlation length. The total amount of product decreases with increasing Péclet number, while it increases with increasing correlation length. In addition, for all of these scenarios, the global reaction rate is shown to be time dependent and is an outcome of the anomalous transport behavior of the chemical species. The time-dependent behavior of the reaction rate is amplified with increasing Péclet number and decreasing correlation length and can be well approximated by a power law relationship. We find, too, that the transport behavior of the reaction products (C) often deviates from that of the inflowing reactant species (A), because reactions occur preferentially within the flow domain. Finally, and due to the influence of the Péclet number on reactive transport, we show that temporal variations in the magnitude of the flow field (i.e, changing the Péclet number over time) shift the reaction and transport behavior into a state measurably different than that for steady flow conditions.",,,,"0043-1397||1944-7973",,"10.1029/2019wr025585","http://hdl.handle.net/20.500.11850/520675","en","Wiley",,,,"Reactive Transport in Heterogeneous Porous Media Under Different Péclet Numbers",,"Journal Article","Metadata only",,,,"2021-12-15T07:18:30Z",,,,,"no",,,,,,,,,,,,,,,,,"Water Resour. Res.","12","Water Resources Research","55","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,"10129","10119","Hoboken, NJ","published",,,,,,,,,,,,,,,,"2021-12-16T09:36:46Z","2023-02-06T23:27:35Z","true",,"FORM",,,,
"337220","20.500.11850/3","Baffelli, Simone||Frey, Othmar||Hajnsek, Irena",,,,,,"2020-02-21T08:54:31Z","2020-02-21T03:19:21Z||2020-02-21T08:54:31Z",,"2019-12",,,,,,"1939-1404||2151-1535",,"10.1109/JSTARS.2019.2953206","http://hdl.handle.net/20.500.11850/400862","en","IEEE",,,"Entropy||Ground based radar||Polarimetric radar","Polarimetric Analysis of Natural Terrain Observed With a Ku-Band Terrestrial Radar",,"Journal Article","Metadata only",,,,"2020-02-21T03:19:27Z",,,,,"yes",,,,,,,,,,,,,,"85079352718",,"000515698700049","IEEE j. sel. top. appl. earth obs. remote sens.","12","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","12","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena::08704 - SAR Remote Sensing Technology / SAR Remote Sensing Technology","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena::08704 - SAR Remote Sensing Technology / SAR Remote Sensing Technology","08704","08704",,"5288","5268","New York, NY","published",,,,,,,,,,,,,,,"true","2020-02-21T08:54:42Z","2022-03-29T01:03:01Z","true",,"SCOPUS",,,,
"305228","20.500.11850/3","Wu, Wentao||Beretta, Claudio||Cronjé, Paul||Hellweg, Stefanie||Defraeye, Thijs",,,,,,"2019-08-15T07:00:23Z","2019-08-15T02:57:29Z||2019-08-15T07:00:23Z",,"2019-11-15","2019-08-08",,,,,"0306-2619||1872-9118",,"10.1016/j.apenergy.2019.113586","http://hdl.handle.net/20.500.11850/358610","en","Elsevier",,,"Carbon footprint||Computational fluid dynamics||Food waste||Energy||Cooling||Refrigeration","Environmental trade-offs in fresh-fruit cold chains by combining virtual cold chains with life cycle assessment",,"Journal Article","Metadata only",,,,"2019-08-15T02:57:39Z",,,,,"yes",,,,,,,,,,,,,,"85070190778",,"000497974600014","Appl. Energy",,"Applied Energy","254","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","03732","03732",,,"113586","New York, NY","published",,,,,,,,,,,,,,,,"2019-08-15T07:00:33Z","2021-02-15T05:37:49Z","true","11 p.","SCOPUS",,,,
"306296","20.500.11850/3","Thürlimann, Christian M.||Udert, Kai M.||Morgenroth, Eberhard||Villez, Kris",,,,,,"2019-08-23T07:04:35Z","2019-08-23T05:09:24Z||2019-08-23T07:04:35Z",,"2019-11-15","2019-08-08",,,,,"0043-1354||1879-2448",,"10.1016/j.watres.2019.114958","http://hdl.handle.net/20.500.11850/360109","en","Elsevier",,,"Nitrite control||Inflection point||Shape constrained splines||Relative measurement||Online experiment||Nitrification","Stabilizing control of a urine nitrification process in the presence of sensor drift",,"Journal Article","Metadata only",,,,"2019-08-23T05:09:39Z",,,,,"yes",,,,,,,,,,,,,,"85070704253",,"000487565000007","Water Res.",,"Water Research","165","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","03832","03832",,,"114958","Amsterdam","published",,,,,,,,,,,,,,,,"2019-08-23T07:04:44Z","2022-03-28T23:31:27Z","true","10 p.","SCOPUS",,,,
"322149","20.500.11850/3","Boller, Dominik||Moy de Vitry, Matthew||Wegner, Jan D.||Leitão, João P.",,,,,,"2019-12-02T13:34:46Z","2019-11-24T03:16:09Z||2019-11-25T13:14:31Z||2019-11-25T13:15:22Z||2019-12-02T13:34:46Z",,"2019-11-11",,,,,,"1573-062X||1744-9006",,"10.1080/1573062X.2019.1687743","http://hdl.handle.net/20.500.11850/379995","en","Taylor & Francis",,,"Deep learning||Highresolution streetlevel imagery||Urban drainage system components","Automated localization of urban drainage infrastructure from public-access street-level images",,"Journal Article","Metadata only",,,,"2019-11-24T03:16:18Z",,,,,"yes",,,,,,,,,,,,,,"85074936524",,"000495704400001",,"7","Urban water journal","16","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02647 - Inst. f. Geodäsie und Photogrammetrie / Institute of Geodesy and Photogrammetry::03886 - Schindler, Konrad / Schindler, Konrad","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02647 - Inst. f. Geodäsie und Photogrammetrie / Institute of Geodesy and Photogrammetry::03886 - Schindler, Konrad / Schindler, Konrad","03989||03886","03989||03886",,"493","480","Abingdon","published",,,,,,,,,,,,,,,,"2019-12-02T13:34:55Z","2022-03-29T00:24:08Z","true",,"WOS",,,,
"455869","20.500.11850/22","Battista, Giulia||Molnar, Peter||Burlando, Paolo",,,,,,"2022-06-22T09:26:16Z","2020-01-15T14:49:16Z||2020-01-16T09:27:30Z||2020-06-10T07:17:41Z||2022-06-22T09:26:16Z",,"2019-11-06",,,"application/pdf","10.3929/ethz-b-000390849",,"2196-6338",,"10.5194/esurf-2019-59","http://hdl.handle.net/20.500.11850/390849","en","Copernicus","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"Modelling impacts of spatially variable erosion drivers on suspended sediment dynamics",,"Working Paper","Open access",,,,"2020-01-15T14:49:24Z",,,,,"yes",,,,,,,,,,,,,,,,,,,"Earth Surface Dynamics Discussions",,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,,,"Göttingen","published",,,,,,,,"10.3929/ethz-b-000430401",,,,,,,,"2020-06-10T07:17:53Z","2023-02-07T03:42:01Z","true","23 p.","FORM",,,,
