id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.hasPart,ethz.relation.isCitedBy,ethz.relation.isCompiledBy,ethz.relation.isNewVersionOf,ethz.relation.isPartOf,ethz.relation.isReferencedBy,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.title.subtitle,ethz.version.deposit
"108742","20.500.11850/3","Steiner, Jakob",,,"2017-06-11T22:07:44Z","2017-06-11T22:07:44Z","2016-11",,,,,,,,,"http://hdl.handle.net/20.500.11850/108775","en","Lahore School of Economics",,,,"Neglected Land in between the obliviousness to small town Pakistan in the western narrative","Journal Article","Metadata only",,,"2017-06-11T22:08:08Z",,"pub:169790",,"yes",,,,,,,,,,"imp593653d555eed24767",,,,,,"1","Lahore Journal of Policy Studies","6","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,"74","63","Lahore","published",,,,,,,,"2017-07-12T21:37:19Z","2018-11-02T21:08:52Z","true",,"ECIT",,
"119452","20.500.11850/3","Wu, Sha||Bhattacharjee, Ananda S.||Weissbrodt, David G.||Morgenroth, Eberhard||Goel, Ramesh",,,"2017-06-12T10:56:52Z","2017-06-12T10:56:52Z","2016-11",,,,,,"1873-2976||0960-8524",,"10.1016/j.biortech.2016.07.118","http://hdl.handle.net/20.500.11850/119485","en","Elsevier",,,"Nitritation/anammox||Temperature||Sulfide||AmoA gene and hzsA gene expressions","Effect of short term external perturbations on bacterial ecology and activities in a partial nitritation and anammox reactor","Journal Article","Metadata only",,,"2017-06-12T10:57:50Z",,"pub:181500",,"yes",,,,,,,,,,"imp593654a21f15272106","000576783","84981331876",,"000384711900063","Bioresour Technol",,"Bioresource Technology","219","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","03832","03832","Received 3 June 2016, Revised 25 July 2016, Accepted 27 July 2016, Published online 29 July 2016.","535","527","Barking","published",,,,,,,,"2017-07-17T09:21:51Z","2020-02-14T17:11:08Z","true",,"ECIT",,
"120663","20.500.11850/3","Derlon, Nicolas||Wagner, Jamile||Da Costa, Rejane H.R.||Morgenroth, Eberhard",,,"2017-06-12T12:49:07Z","2017-06-12T12:49:07Z","2016-11",,,,,,"0043-1354||1879-2448",,"10.1016/j.watres.2016.09.007","http://hdl.handle.net/20.500.11850/120696","en","Elsevier",,,"Aerobic granules||Anaerobic feeding||Low-strength municipal wastewater||Simultaneous fill-draw||Wastewater upflow velocity","Formation of aerobic granules for the treatment of real and low-strength municipal wastewater using a sequencing batch reactor operated at constant volume","Journal Article","Metadata only",,,"2017-06-12T12:55:11Z",,"pub:182772",,"yes",,,,,,,,,,"imp593654b896b4661069","000037404","84988000671",,"000385902000035","Water Res.",,"Water Research","105","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","03832","03832","Received 12 April 2016, Revised 5 September 2016, Accepted 6 September 2016, Published online 9 September 2016.","350","341","Amsterdam","published",,,,,,,,"2017-07-12T23:24:09Z","2022-03-28T15:10:11Z","true",,"ECIT",,
"122668","20.500.11850/3","Fatichi, Simone||Leuzinger, Sebastian||Paschalis, Athanasios||Langley, J. Adam||Barraclough, Alicia D.||Hovenden, Mark J.",,,"2017-06-12T16:02:33Z","2017-06-12T16:02:33Z","2016-11",,,,,,"0027-8424||1091-6490",,"10.1073/pnas.1605036113","http://hdl.handle.net/20.500.11850/122701","en","National Academy of Sciences",,,"Carbon dioxide||Evapotranspiration||FACE||Modeling||Soil moisture","Partitioning direct and indirect effects reveals the response of water-limited ecosystems to elevated CO2","Journal Article","Metadata only",,,"2017-06-12T16:06:23Z",,"pub:185028",,"yes",,,,,,,,,,"imp593654df894e168820","001003347","84994516252",,"000388073300065","Proc Natl Acad Sci U S A","45","Proceedings of the National Academy of Sciences of the United States of America","113","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,"12762","12757","Washington, DC","published",,,,,,,,"2017-07-13T18:59:39Z","2022-03-28T15:17:22Z","true",,"ECIT",,
"129868","20.500.11850/5","Cordero, Otto X.||Stocker, Roman",,,"2017-06-12T20:33:13Z","2017-06-12T20:33:13Z","2016-11",,,,,,"1758-2229",,"10.1111/1758-2229.12490","http://hdl.handle.net/20.500.11850/129901","en","Wiley",,,,"A particularly useful system to study the ecology of microbes","Other Journal Item","Metadata only",,,"2017-06-12T20:33:38Z",,"pub:192894",,"yes",,,,,,,,,,"imp5936555dcefe922021","006011149","85006113586",,"000394975900006","Environ. Microbiol. Rep.","1","Environmental Microbiology Reports","9","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::09467 - Stocker, Roman / Stocker, Roman","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::09467 - Stocker, Roman / Stocker, Roman","09467","09467",,"17","16","Oxford","published",,,,,,,,"2017-07-13T00:16:31Z","2022-03-28T15:37:32Z","true",,"ECIT",,
"115896","20.500.11850/3","Gold, Moritz||Dayer, Pauline||Faye, Marie C.A.S.||Clair, Guillaume||Seck, Alsane||Niang, Seydou||Morgenroth, Eberhard||Strande, Linda",,,"2017-06-12T05:18:19Z","2017-06-12T05:18:19Z","2016-11",,,,,,"0959-3330||1479-487X",,"10.1080/09593330.2016.1165293","http://hdl.handle.net/20.500.11850/115929","en","Taylor & Francis",,,"Sanitation||Developing country||Dewatering||Coagulation||Chitosan","Locally produced natural conditioners for dewatering of faecal sludge","Journal Article","Metadata only",,,"2017-06-12T05:24:53Z",,"pub:177768",,"yes",,,,,,,,,,"imp5936545cd66b088578","000535358","84963807814",,"000383409200015","Environ. Technol.","21","Environmental Technology","37","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","03832","03832","Published online 18 April 2016.","2814","2802","London","published",,,,,,,,"2017-07-20T16:24:41Z","2022-03-28T14:54:06Z","true",,"ECIT",,
"224624","20.500.11850/21","Bauer, Christian||Cox, Brian||Heck, Thomas||Hirschberg, Stefan||Hofer, Johannes||Schenler, Warren||Simons, Andrew||Del Duce, Andrea||Althaus, Hans-Jörg||Georges, Gil||Krause, Thilo||González Vayá, Marina||Ciari, Francesco||Waraich, Rashid A.||Jäggi, Boris||Stahel, Alexander||Froemelt, Andreas||Saner, Dominik","Hirschberg, Stefan",,"2018-03-09T14:19:54Z","2017-06-12T16:14:43Z||2018-03-09T13:34:16Z||2018-03-09T14:19:54Z","2016-11",,,"application/pdf","10.3929/ethz-b-000122825",,,,,"http://hdl.handle.net/20.500.11850/122825","en","Paul Scherrer Institut (PSI)","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Opportunities and challenges for electric mobility: an interdisciplinary assessment of passenger vehicles","Report","Open access",,,"2017-06-12T16:15:52Z",,"pub:185156",,"yes",,,,,,,,,,"imp593654e20728380993",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02610 - Inst. f. Verkehrspl. u. Transportsyst. / Inst. Transport Planning and Systems::03521 - Axhausen, Kay W. / Axhausen, Kay W.||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02100 - Dep. Architektur / Dep. of Architecture::02655 - Netzwerk Stadt und Landschaft D-ARCH::02226 - NSL - Netzwerk Stadt und Landschaft / NSL - Network City and Landscape||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02100 - Dep. Architektur / Dep. of Architecture::02655 - Netzwerk Stadt und Landschaft D-ARCH","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02610 - Inst. f. Verkehrspl. u. Transportsyst. / Inst. Transport Planning and Systems::03521 - Axhausen, Kay W. / Axhausen, Kay W.||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","03732||03521||02226||02655","03521||03732",,,,"Villigen","published",,,,,,,,"2017-07-18T13:38:29Z","2022-06-29T15:55:13Z","true","358 p.","ECIT","Final report of the THELMA project in co-operation with the Swiss Competence Center for Energy Research “Efficient technologies and systems for mobility”",
"115680","20.500.11850/3","Jayathissa, Prageeth||Jansen, Michiel||Heeren, Niko||Nagy, Zoltán||Schlueter, Arno",,,"2017-06-12T05:01:24Z","2017-06-12T05:01:24Z","2016-11",,,,,,"0927-0248||1879-3398",,"10.1016/j.solmat.2016.04.017","http://hdl.handle.net/20.500.11850/115713","en","Elsevier",,,"Dynamic photovoltaics||Life cycle analysis||Multi functional envelope||BIPV||Adaptive shading","Life cycle assessment of dynamic building integrated photovoltaics","Journal Article","Metadata only",,,"2017-06-12T05:02:17Z",,"pub:177548",,"yes",,,,,,,,,,"imp59365458acca013101","000627053","84992304030",,"000383304100008","Sol. Energy Mater. Sol. Cells",,"Solar Energy Materials and Solar Cells","156","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02100 - Dep. Architektur / Dep. of Architecture::02602 - Inst. f. Technologie in der Architektur / Institute for Technology in Architecture::03902 - Schlüter, Arno / Schlüter, Arno","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02100 - Dep. Architektur / Dep. of Architecture::02602 - Inst. f. Technologie in der Architektur / Institute for Technology in Architecture::03902 - Schlüter, Arno / Schlüter, Arno","03732||03902","03732||03902","Published online 4 May 2016.","82","75","Amsterdam","published",,,"10.3929/ethz-b-000212017",,,,,"2017-07-13T17:55:42Z","2023-02-06T13:22:17Z","true",,"ECIT",,
"430203","20.500.11850/3","Nissan, Alon||Wang, Qiuling||Wallach, Rony",,,"2021-12-16T13:21:57Z","2021-12-15T07:16:21Z||2021-12-16T13:21:57Z","2016-11",,"A mathematical model for slug (finite liquid volume) motion in not-fully-wettable capillary tubes with sinusoidally varying cross-sectional areas was developed. The model, based on the Navier-Stokes equation, accounts for the full viscous terms due to nonuniform geometry, the inertial term, the slug's front and rear meniscus hysteresis effect, and dependence of contact angle on flow velocity (dynamic contact angle). The model includes a velocity-dependent film that is left behind the advancing slug, reducing its mass. The model was successfully verified experimentally by recording slug movement in uniform and sinusoidal capillary tubes with a gray-scale high-speed camera. Simulation showed that tube nonuniformity has a substantial effect on slug flow pattern: in a uniform tube it is monotonic and depends mainly on the slug's momentary mass/length; an undulating tube radius results in nonmonotonic flow characteristics. The static nonzero contact angle varies locally in nonuniform tubes owing to the additional effect of wall slope. Moreover, the nonuniform cross-sectional area induces slug acceleration, deceleration, blockage, and metastable-equilibrium locations. Increasing contact angle further amplifies the geometry effect on slug propagation. The developed model provides a modified means of emulating slug flow in differently wettable porous media for intermittent inlet water supply (e.g., raindrops on the soil surface).",,,,"0043-1397||1944-7973",,"10.1002/2016wr018849","http://hdl.handle.net/20.500.11850/520673","en","Wiley",,,,"Kinetics of gravity-driven slug flow in partially wettable capillaries of varying cross section","Journal Article","Metadata only",,,"2021-12-15T07:16:26Z",,,,"no",,,,,,,,,,,,,,,"Water Resour. Res.","11","Water Resources Research","52","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,"8486","8472","Hoboken, NJ","published",,,,,,,,"2021-12-16T13:22:04Z","2023-02-06T23:27:47Z","true",,"FORM",,
"216226","20.500.11850/3","Meier, Claudio I.||Moraga, Jorge S.||Pranzini, Geri||Molnar, Peter",,,"2018-01-30T08:44:56Z","2018-01-29T11:07:54Z||2018-01-29T12:26:44Z||2018-01-30T08:44:56Z","2016-10-17",,,"application/pdf","10.3929/ethz-b-000236736",,"1027-5606||1607-7938","http://hdl.handle.net/20.500.11850/121946||http://hdl.handle.net/20.500.11850/235998","10.5194/hess-20-4177-2016","http://hdl.handle.net/20.500.11850/236736","en","Copernicus","Creative Commons Attribution 3.0 Unported","http://creativecommons.org/licenses/by/3.0/",,"Describing the interannual variability of precipitation with the derived distribution approach: effects of record length and resolution","Journal Article","Open access",,,"2017-06-12T14:54:11Z",,,,"yes",,,,,,,,,,,"001881462","84992036693",,"000386504600001","Hydrol. Earth Syst. Sci.","10","Hydrology and Earth System Sciences","20","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,"4190","4177","Göttingen","published",,,,"10.3929/ethz-b-000108583",,,,"2018-01-30T08:45:01Z","2023-02-06T15:08:23Z","true",,"FORM||ECIT",,"publishedVersion"
"121327","20.500.11850/3","Yawata, Yutaka||Nguyen, Jen||Stocker, Roman||Rusconi, Roberto",,,"2017-06-12T13:53:28Z","2017-06-12T13:53:28Z","2016-10",,,,,,"0021-9193||1098-5530",,"10.1128/jb.00118-16","http://hdl.handle.net/20.500.11850/121360","en","American Society for Microbiology",,,,"Microfluidic Studies of Biofilm Formation in Dynamic Environments","Journal Article","Metadata only",,,"2017-06-12T13:54:25Z",,"pub:183456",,"yes",,,,,,,,,,"imp593654c4eda8868349","000006455","84991208387",,"000384346500008","J. Bacteriol.","19","Journal of Bacteriology","198","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::09467 - Stocker, Roman / Stocker, Roman","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::09467 - Stocker, Roman / Stocker, Roman","09467","09467",,"2595","2589","Washington, DC","published",,,,,,,,"2017-07-18T12:54:12Z","2020-02-14T17:22:44Z","true",,"ECIT",,
"229464","20.500.11850/3","Raptis, Catherine E.||van Vliet, Michelle T.H.||Pfister, Stephan",,,"2018-04-06T13:15:55Z","2017-06-12T14:01:51Z||2018-04-06T13:15:55Z","2016-10","2016-10-12","Worldwide riverine thermal pollution patterns were investigated by combining mean annual heat rejection rates from power plants with once-through cooling systems with the global hydrological-water temperature model variable infiltration capacity (VIC)-RBM. The model simulates both streamflow and water temperature on 0.5° × 0.5° spatial resolution worldwide and by capturing their effect, identifies multiple thermal pollution hotspots. The Mississippi receives the highest total amount of heat emissions (62% and 28% of which come from coal-fuelled and nuclear power plants, respectively) and presents the highest number of instances where the commonly set 3 °C temperature increase limit is equalled or exceeded. The Rhine receives 20% of the thermal emissions compared to the Mississippi (predominantly due to nuclear power plants), but is the thermally most polluted basin in relation to the total flow per watershed, with one third of its total flow experiencing a temperature increase ≥5 °C on average over the year. In other smaller basins in Europe, such as the Weser and the Po, the share of the total streamflow with a temperature increase ≥3 °C goes up to 49% and 81%, respectively, during July–September. As the first global analysis of its kind, this work points towards areas of high riverine thermal pollution, where temporally finer thermal emission data could be coupled with a spatially finer model to better investigate water temperature increase and its effect on aquatic ecosystems.","application/pdf","10.3929/ethz-b-000121440",,"1748-9326||1748-9318",,"10.1088/1748-9326/11/10/104011","http://hdl.handle.net/20.500.11850/121440","en","Institute of Physics","Creative Commons Attribution 3.0 Unported","http://creativecommons.org/licenses/by/3.0/","Heat emissions||Water temperature model||Water temperature increase||Grid-based||Global||Electricity generation||Once-through cooling","Global thermal pollution of rivers from thermoelectric power plants","Journal Article","Open access",,,"2017-06-12T14:03:56Z",,"pub:183538",,"yes",,,,,,,,,,"imp593654c6ba6ce88395","005253059","84994520026",,,"Environ. Res. Lett.","10","Environmental Research Letters","11","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","03732","03732",,,"104011","Britstol","published",,,,,,,,"2017-07-17T10:03:07Z","2021-02-14T23:11:38Z","true","10 p.","ECIT",,"publishedVersion"
"121819","20.500.11850/3","Shi, Yijing||Wells, George||Morgenroth, Eberhard",,,"2017-06-12T14:43:55Z","2017-06-12T14:43:55Z","2016-10",,,,,,"1873-2976||0960-8524",,"10.1016/j.biortech.2016.06.041","http://hdl.handle.net/20.500.11850/121852","en","Elsevier",,,"Granular sludge||Flocs||Anammox||AOB||Hydrocyclone","Microbial activity balance in size fractionated suspended growth biomass from full-scale sidestream combined nitritation-anammox reactors","Journal Article","Metadata only",,,"2017-06-12T14:44:42Z",,"pub:184113",,"yes",,,,,,,,,,"imp593654cf58b5f79733","000576783",,,"000384710500006","Bioresour Technol",,"Bioresource Technology","218","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","03832","03832",,"45","38","Barking","published",,,,,,,,"2017-07-26T20:54:11Z","2020-02-14T17:25:51Z","true",,"ECIT",,
"123093","20.500.11850/3","Nadeau, Jay||Lindensmith, Chris||Deming, Jody W.||Fernandez, Vicente I.||Stocker, Roman",,,"2017-06-12T16:36:47Z","2017-06-12T16:36:47Z","2016-10",,,,,,"1531-1074||1557-8070",,"10.1089/ast.2015.1376","http://hdl.handle.net/20.500.11850/123126","en","Mary Ann Liebert",,,,"Microbial Morphology and Motility as Biosignatures for Outer Planet Missions","Journal Article","Metadata only",,,"2017-06-12T16:37:49Z",,"pub:185501",,"yes",,,,,,,,,,"imp593654e703b0485565","004546517",,,,,"10","Astrobiology","16","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::09467 - Stocker, Roman / Stocker, Roman","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::09467 - Stocker, Roman / Stocker, Roman","09467","09467","Published online 23 August 2016.","774","755","Larchmont, NY","published",,,,,,,,"2017-07-13T19:12:17Z","2018-11-03T00:47:24Z","true",,"ECIT",,
"122028","20.500.11850/3","Leomordant, Léo||Gentine, Pierre||Stéfanon, Marc||Drobinski, Philippe||Fatichi, Simone",,,"2017-06-12T15:04:28Z","2017-06-12T15:04:28Z","2016-10",,,,,,"0094-8276||1944-8007",,"10.1002/2016GL069896","http://hdl.handle.net/20.500.11850/122061","en","American Geophysical Union",,,"Climate change||CO2 physiological effects||Heat wave||Land-atmosphere interactions||Regional climate model||Water cycle","Modification of land-atmosphere interactions by CO2 effects: Implications for summer dryness and heatwave amplitude","Journal Article","Metadata only",,,"2017-06-12T15:11:12Z",,"pub:184340",,"yes",,,,,,,,,,"imp593654d337d9734711","000047284","84990948222",,"000386939800035","Geophys. Res. Lett.","19","Geophysical Research Letters","43","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473","Published online 9 October 2016. Published online by Wiley.","10248","10240","Washington, DC","published",,,,,,,,"2017-07-15T10:40:58Z","2021-02-14T14:40:17Z","true",,"ECIT",,
